Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,104,0,46041,3750
,,,,,,,,105,0,44845,3607
,,,,,,,,106,0,43713,3479
,,,,,,,,107,0,42803,3344
,,,,,,,,108,0,42213,3262
,,,,,,,,109,0,41597,3198
,,,,,,,,110,0,41179,3165
,,,,,,,,111,0,41078,3171
,,,,,,,,112,0,42611,3211
,,,,,,,,113,0,45521,3417
,,,,,,,,114,0,45472,3479
,,,,,,,,115,0,44870,3493
,,,,,,,,116,0,43112,3448
,,,,,,,,117,0,40174,3349
,,,,,,,,118,0,37182,3238
,,,,,,,,119,0,35136,3165
,,,,,,,,120,0,34004,3147
,,,,,,,,121,0,33497,3156
,,,,,,,,122,0,33638,3189
,,,,,,,,123,0,34595,3259
,,,,,,,,124,0,37555,3414
,,,,,,,,125,0,42630,3681
,,,,,,,,126,0,44412,3811
,,,,,,,,127,0,43149,3690
,,,,,,,,128,0,42578,3556
,,,,,,,,129,0,42429,3454
,,,,,,,,130,0,41996,3364
,,,,,,,,131,0,41614,3269
,,,,,,,,132,0,41546,3225
,,,,,,,,133,0,41244,3181
,,,,,,,,134,0,40937,3155
,,,,,,,,135,0,40720,3139
,,,,,,,,136,0,41233,3129
,,,,,,,,137,0,43254,3276
,,,,,,,,138,0,42568,3288
,,,,,,,,139,0,41451,3259
,,,,,,,,140,0,40046,3232
,,,,,,,,141,0,38117,3181
,,,,,,,,142,0,35608,3100
,,,,,,,,143,0,33555,3041
,,,,,,,,144,0,32207,3018
,,,,,,,,145,0,31379,3020
,,,,,,,,146,0,31166,3050
,,,,,,,,147,0,31614,3107
,,,,,,,,148,0,32851,3201
,,,,,,,,149,0,34867,3328
,,,,,,,,150,0,36619,3461
,,,,,,,,151,0,38375,3530
,,,,,,,,152,0,40101,3544
,,,,,,,,153,0,40937,3503
,,,,,,,,154,0,41044,3427
,,,,,,,,155,0,40714,3332
,,,,,,,,156,0,40062,3244
,,,,,,,,157,0,39631,3191
,,,,,,,,158,0,39442,3161
,,,,,,,,159,0,39355,3157
,,,,,,,,160,0,40520,3219
,,,,,,,,161,0,42803,3382
,,,,,,,,162,0,42594,3421
,,,,,,,,163,0,41801,3395
,,,,,,,,164,0,40575,3344
,,,,,,,,165,0,38834,3272
,,,,,,,,166,0,36796,3192
,,,,,,,,167,0,34944,3125
,,,,,,,,168,0,33821,3093
,,,,,,,,169,0,33183,3092
,,,,,,,,170,0,33021,3120
,,,,,,,,171,0,33277,3152
,,,,,,,,172,0,34131,3220
,,,,,,,,173,0,35620,3306
,,,,,,,,174,0,37044,3406
,,,,,,,,175,0,38447,3483
,,,,,,,,176,0,39852,3515
,,,,,,,,177,0,40301,3471
,,,,,,,,178,0,40334,3414
,,,,,,,,179,0,40438,3374
,,,,,,,,180,0,40252,3314
,,,,,,,,181,0,39914,3239
,,,,,,,,182,0,39885,3208
,,,,,,,,183,0,40247,3224
,,,,,,,,184,0,42353,3323
,,,,,,,,185,0,44827,3504
,,,,,,,,186,0,44757,3558
,,,,,,,,187,0,43816,3545
,,,,,,,,188,0,42008,3477
,,,,,,,,189,0,39378,3352
,,,,,,,,190,0,36384,3224
,,,,,,,,191,0,34303,3145
,,,,,,,,192,0,33294,3114
,,,,,,,,193,0,33056,3131
,,,,,,,,194,0,33259,3155
,,,,,,,,195,0,34516,3232
,,,,,,,,196,0,37876,3407
,,,,,,,,197,0,43381,3695
,,,,,,,,198,0,45739,3842
,,,,,,,,199,0,45648,3863
,,,,,,,,200,0,46335,3908
,,,,,,,,201,0,47106,3937
,,,,,,,,202,0,47678,3941
,,,,,,,,203,0,47786,3924
,,,,,,,,204,0,47823,3930
,,,,,,,,205,0,47409,3903
,,,,,,,,206,0,46940,3904
,,,,,,,,207,0,47244,3970
,,,,,,,,208,0,49268,4046
,,,,,,,,209,0,51370,4172
,,,,,,,,210,0,50780,4155
,,,,,,,,211,0,49598,4095
,,,,,,,,212,0,47392,3982
,,,,,,,,213,0,43961,3792
,,,,,,,,214,0,40808,3633
,,,,,,,,215,0,38637,3540
,,,,,,,,216,0,37572,3509
,,,,,,,,217,0,37305,3500
,,,,,,,,218,0,37557,3513
,,,,,,,,219,0,39033,3579
,,,,,,,,220,0,42772,3732
,,,,,,,,221,0,48865,3967
,,,,,,,,222,0,51378,4107
,,,,,,,,223,0,50233,4063
,,,,,,,,224,0,49911,3983
,,,,,,,,225,0,49763,3875
,,,,,,,,226,0,49293,3758
,,,,,,,,227,0,48420,3649
,,,,,,,,228,0,47859,3562
,,,,,,,,229,0,47276,3487
,,,,,,,,230,0,46879,3439
,,,,,,,,231,0,46908,3440
,,,,,,,,232,0,48644,3503
,,,,,,,,233,0,51700,3752
,,,,,,,,234,0,51747,3820
,,,,,,,,235,0,51020,3839
,,,,,,,,236,0,48970,3772
,,,,,,,,237,0,45733,3618
,,,,,,,,238,0,42626,3486
,,,,,,,,239,0,40709,3407
,,,,,,,,240,0,40025,3393
,,,,,,,,241,0,40021,3394
,,,,,,,,242,0,40660,3439
,,,,,,,,243,0,42334,3511
,,,,,,,,244,0,46441,3680
,,,,,,,,245,0,52669,3952
,,,,,,,,246,0,54239,4044
,,,,,,,,247,0,51306,3886
,,,,,,,,248,0,48385,3686
,,,,,,,,249,0,46237,3558
,,,,,,,,250,0,44492,3457
,,,,,,,,251,0,42937,3364
,,,,,,,,252,0,42081,3298
,,,,,,,,253,0,41398,3250
,,,,,,,,254,0,41069,3219
,,,,,,,,255,0,41130,3272
,,,,,,,,256,0,42359,3355
,,,,,,,,257,0,45572,3593
,,,,,,,,258,0,45873,3666
,,,,,,,,259,0,45787,3701
,,,,,,,,260,0,44551,3681
,,,,,,,,261,0,42123,3586
,,,,,,,,262,0,39404,3477
,,,,,,,,263,0,38243,3342
,,,,,,,,264,0,38298,3363
,,,,,,,,265,0,38812,3409
,,,,,,,,266,0,40008,3475
,,,,,,,,267,0,42387,3583
,,,,,,,,268,0,47284,3807
,,,,,,,,269,0,54214,4110
,,,,,,,,270,0,56654,4259
,,,,,,,,271,0,55130,4170
,,,,,,,,272,0,54642,4099
,,,,,,,,273,0,54053,4054
,,,,,,,,274,0,52905,3975
,,,,,,,,275,0,51825,3866
,,,,,,,,276,0,50857,3759
,,,,,,,,277,0,50021,3671
,,,,,,,,278,0,49878,3641
,,,,,,,,279,0,50848,3674
,,,,,,,,280,0,53923,3798
,,,,,,,,281,0,58087,4037
,,,,,,,,282,0,58647,4126
,,,,,,,,283,0,58659,4175
,,,,,,,,284,0,57176,4121
,,,,,,,,285,0,54372,3959
,,,,,,,,286,0,51473,3799
,,,,,,,,287,0,49810,3702
,,,,,,,,288,0,49149,3672
,,,,,,,,289,0,48925,3671
,,,,,,,,290,0,49248,3691
,,,,,,,,291,0,50701,3746
,,,,,,,,292,0,54569,3900
,,,,,,,,293,0,60435,4146
,,,,,,,,294,0,61701,4266
,,,,,,,,295,0,58884,4162
,,,,,,,,296,0,55870,4007
,,,,,,,,297,0,52797,3826
,,,,,,,,298,0,49666,3650
,,,,,,,,299,0,47222,3507
,,,,,,,,300,0,45347,3411
,,,,,,,,301,0,43550,3331
,,,,,,,,302,0,42423,3284
,,,,,,,,303,0,42292,3286
,,,,,,,,304,0,44279,3334
,,,,,,,,305,0,48247,3584
,,,,,,,,306,0,49099,3696
,,,,,,,,307,0,49586,3731
,,,,,,,,308,0,49285,3739
,,,,,,,,309,0,47938,3696
,,,,,,,,310,0,46127,3611
,,,,,,,,311,0,44823,3570
,,,,,,,,312,0,44229,3551
,,,,,,,,313,0,44174,3559
,,,,,,,,314,0,44565,3597
,,,,,,,,315,0,45706,3650
,,,,,,,,316,0,47558,3756
,,,,,,,,317,0,50138,3886
,,,,,,,,318,0,52156,4041
,,,,,,,,319,0,52221,4046
,,,,,,,,320,0,50305,3904
,,,,,,,,321,0,47503,3752
,,,,,,,,322,0,44690,3559
,,,,,,,,323,0,41974,3404
,,,,,,,,324,0,39893,3264
,,,,,,,,325,0,38377,3173
,,,,,,,,326,0,37557,3120
,,,,,,,,327,0,37335,3090
,,,,,,,,328,0,38795,3128
,,,,,,,,329,0,42214,3318
,,,,,,,,330,0,42731,3392
,,,,,,,,331,0,42971,3420
,,,,,,,,332,0,42708,3430
,,,,,,,,333,0,41652,3404
,,,,,,,,334,0,40331,3345
,,,,,,,,335,0,39264,3314
,,,,,,,,336,0,38803,3306
,,,,,,,,337,0,38863,3322
,,,,,,,,338,0,39276,3355
,,,,,,,,339,0,40039,3390
,,,,,,,,340,0,41488,3460
,,,,,,,,341,0,43457,3537
,,,,,,,,342,0,45077,3639
,,,,,,,,343,0,45929,3687
,,,,,,,,344,0,45096,3611
,,,,,,,,345,0,43224,3499
,,,,,,,,346,0,41299,3367
,,,,,,,,347,0,40026,3288
,,,,,,,,348,0,39019,3211
,,,,,,,,349,0,38064,3143
,,,,,,,,350,0,37770,3110
,,,,,,,,351,0,37856,3096
,,,,,,,,352,0,39686,3135
,,,,,,,,353,0,42329,3295
,,,,,,,,354,0,42143,3333
,,,,,,,,355,0,41164,3294
,,,,,,,,356,0,39694,3247
,,,,,,,,357,0,37368,3153
,,,,,,,,358,0,34698,3030
,,,,,,,,359,0,32712,2975
,,,,,,,,360,0,31547,2904
,,,,,,,,361,0,30982,2889
,,,,,,,,362,0,30913,2894
,,,,,,,,363,0,31631,2920
,,,,,,,,364,0,33729,3021
,,,,,,,,365,0,36873,3168
,,,,,,,,366,0,38544,3264
,,,,,,,,367,0,39406,3277
,,,,,,,,368,0,40919,3380
,,,,,,,,369,0,42286,3414
,,,,,,,,370,0,42754,3389
,,,,,,,,371,0,42770,3343
,,,,,,,,372,0,42724,3338
,,,,,,,,373,0,42460,3270
,,,,,,,,374,0,42101,3216
,,,,,,,,375,0,41937,3191
,,,,,,,,376,0,43051,3189
,,,,,,,,377,0,45666,3311
,,,,,,,,378,0,45378,3334
,,,,,,,,379,0,44268,3305
,,,,,,,,380,0,42425,3223
,,,,,,,,381,0,39222,3083
,,,,,,,,382,0,35744,2932
,,,,,,,,383,0,33250,2855
,,,,,,,,384,0,31821,2809
,,,,,,,,385,0,31022,2791
,,,,,,,,386,0,30884,2804
,,,,,,,,387,0,31573,2851
,,,,,,,,388,0,34412,3000
,,,,,,,,389,0,39487,3258
,,,,,,,,390,0,41913,3410
,,,,,,,,391,0,41763,3365
,,,,,,,,392,0,42523,3366
,,,,,,,,393,0,43281,3379
,,,,,,,,394,0,43738,3343
,,,,,,,,395,0,43897,3276
,,,,,,,,396,0,44196,3238
,,,,,,,,397,0,43854,3186
,,,,,,,,398,0,43691,3167
,,,,,,,,399,0,43844,3196
,,,,,,,,400,0,44950,3273
,,,,,,,,401,0,48252,3528
,,,,,,,,402,0,48347,3631
,,,,,,,,403,0,47679,3663
,,,,,,,,404,0,45986,3628
,,,,,,,,405,0,43089,3499
,,,,,,,,406,0,40296,3383
,,,,,,,,407,0,38801,3329
,,,,,,,,408,0,38408,3322
,,,,,,,,409,0,38493,3351
,,,,,,,,410,0,39251,3408
,,,,,,,,411,0,41105,3494
,,,,,,,,412,0,45475,3701
,,,,,,,,413,0,52264,4045
,,,,,,,,414,0,54496,4137
,,,,,,,,415,0,52408,3985
,,,,,,,,416,0,50187,3835
,,,,,,,,417,0,48348,3682
,,,,,,,,418,0,46362,3531
,,,,,,,,419,0,44530,3388
,,,,,,,,420,0,43177,3296
,,,,,,,,421,0,42046,3222
,,,,,,,,422,0,41313,3181
,,,,,,,,423,0,41409,3184
,,,,,,,,424,0,42876,3197
,,,,,,,,425,0,46946,3388
,,,,,,,,426,0,47533,3451
,,,,,,,,427,0,47280,3464
,,,,,,,,428,0,45886,3415
,,,,,,,,429,0,42873,3281
,,,,,,,,430,0,39919,3148
,,,,,,,,431,0,38003,3134
,,,,,,,,432,0,37123,3110
,,,,,,,,433,0,36729,3110
,,,,,,,,434,0,36806,3140
,,,,,,,,435,0,37932,3211
,,,,,,,,436,0,41113,3366
,,,,,,,,437,0,46492,3635
,,,,,,,,438,0,47809,3739
,,,,,,,,439,0,45556,3606
,,,,,,,,440,0,44111,3473
,,,,,,,,441,0,43256,3381
,,,,,,,,442,0,42355,3278
,,,,,,,,443,0,41652,3204
,,,,,,,,444,0,41453,3186
,,,,,,,,445,0,41307,3170
,,,,,,,,446,0,41252,3154
,,,,,,,,447,0,41243,3166
,,,,,,,,448,0,41792,3186
,,,,,,,,449,0,44648,3316
,,,,,,,,450,0,44604,3337
,,,,,,,,451,0,43765,3293
,,,,,,,,452,0,41863,3216
,,,,,,,,453,0,38913,3080
,,,,,,,,454,0,35709,2937
,,,,,,,,455,0,33646,2854
,,,,,,,,456,0,32684,2825
,,,,,,,,457,0,32242,2826
,,,,,,,,458,0,32475,2860
,,,,,,,,459,0,33486,2932
,,,,,,,,460,0,36430,3087
,,,,,,,,461,0,41674,3357
,,,,,,,,462,0,43584,3491
,,,,,,,,463,0,42541,3392
,,,,,,,,464,0,42477,3313
,,,,,,,,465,0,42695,3261
,,,,,,,,466,0,42799,3209
,,,,,,,,467,0,42901,3179
,,,,,,,,468,0,43004,3179
,,,,,,,,469,0,42938,3185
,,,,,,,,470,0,42798,3190
,,,,,,,,471,0,42535,3189
,,,,,,,,472,0,42602,3150
,,,,,,,,473,0,44496,3235
,,,,,,,,474,0,43750,3241
,,,,,,,,475,0,42651,3188
,,,,,,,,476,0,41164,3129
,,,,,,,,477,0,39019,3038
,,,,,,,,478,0,36578,2945
,,,,,,,,479,0,34477,2841
,,,,,,,,480,0,33319,2812
,,,,,,,,481,0,32626,2803
,,,,,,,,482,0,32553,2837
,,,,,,,,483,0,33077,2891
,,,,,,,,484,0,34503,3014
,,,,,,,,485,0,36979,3172
,,,,,,,,486,0,39702,3345
,,,,,,,,487,0,42000,3445
,,,,,,,,488,0,43537,3484
,,,,,,,,489,0,44056,3480
,,,,,,,,490,0,43414,3408
,,,,,,,,491,0,42370,3306
,,,,,,,,492,0,40979,3212
,,,,,,,,493,0,40123,3122
,,,,,,,,494,0,39451,3049
,,,,,,,,495,0,39252,3045
,,,,,,,,496,0,40450,3075
,,,,,,,,497,0,43667,3229
,,,,,,,,498,0,43813,3297
,,,,,,,,499,0,43238,3298
,,,,,,,,500,0,42132,3278
,,,,,,,,501,0,40330,3193
,,,,,,,,502,0,38121,3100
,,,,,,,,503,0,36245,3045
,,,,,,,,504,0,35027,3001
,,,,,,,,505,0,34305,2983
,,,,,,,,506,0,33933,2983
,,,,,,,,507,0,34012,3005
,,,,,,,,508,0,34592,3023
,,,,,,,,509,0,35675,3073
,,,,,,,,510,0,36779,3133
,,,,,,,,511,0,38090,3183
,,,,,,,,512,0,39472,3201
,,,,,,,,513,0,39802,3158
,,,,,,,,514,0,39743,3094
,,,,,,,,515,0,39619,3092
,,,,,,,,516,0,39577,3085
,,,,,,,,517,0,39604,3062
,,,,,,,,518,0,39658,3046
,,,,,,,,519,0,39684,3051
,,,,,,,,520,0,40568,3083
,,,,,,,,521,0,43514,3232
,,,,,,,,522,0,43530,3303
,,,,,,,,523,0,42476,3278
,,,,,,,,524,0,40806,3228
,,,,,,,,525,0,38272,3146
,,,,,,,,526,0,35080,3019
,,,,,,,,527,0,32929,2920
,,,,,,,,528,0,31849,2890
,,,,,,,,529,0,31483,2921
,,,,,,,,530,0,31774,2973
,,,,,,,,531,0,33076,3071
,,,,,,,,532,0,36585,3264
,,,,,,,,533,0,42528,3598
,,,,,,,,534,0,44723,3737
,,,,,,,,535,0,43658,3629
,,,,,,,,536,0,43269,3542
,,,,,,,,537,0,43226,3453
,,,,,,,,538,0,42698,3333
,,,,,,,,539,0,42008,3238
,,,,,,,,540,0,41555,3188
,,,,,,,,541,0,41017,3135
,,,,,,,,542,0,40619,3123
,,,,,,,,543,0,40558,3143
,,,,,,,,544,0,41414,3150
,,,,,,,,545,0,44816,3313
,,,,,,,,546,0,45254,3405
,,,,,,,,547,0,44723,3412
,,,,,,,,548,0,43161,3376
,,,,,,,,549,0,40180,3244
,,,,,,,,550,0,37204,3111
,,,,,,,,551,0,35312,3032
,,,,,,,,552,0,34461,3012
,,,,,,,,553,0,34169,3017
,,,,,,,,554,0,34409,3045
,,,,,,,,555,0,35546,3106
,,,,,,,,556,0,38986,3260
,,,,,,,,557,0,44393,3515
,,,,,,,,558,0,46052,3623
,,,,,,,,559,0,44663,3523
,,,,,,,,560,0,44108,3468
,,,,,,,,561,0,43830,3431
,,,,,,,,562,0,43492,3375
,,,,,,,,563,0,43157,3314
,,,,,,,,564,0,42769,3267
,,,,,,,,565,0,42548,3244
,,,,,,,,566,0,42731,3252
,,,,,,,,567,0,43453,3299
,,,,,,,,568,0,45109,3364
,,,,,,,,569,0,46887,3464
,,,,,,,,570,0,46605,3476
,,,,,,,,571,0,45491,3429
,,,,,,,,572,0,43382,3350
,,,,,,,,573,0,40099,3205
,,,,,,,,574,0,36724,3055
,,,,,,,,575,0,34510,2980
,,,,,,,,576,0,33442,2943
,,,,,,,,577,0,32847,2950
,,,,,,,,578,0,32908,2984
,,,,,,,,579,0,33785,3053
,,,,,,,,580,0,36747,3218
,,,,,,,,581,0,41905,3493
,,,,,,,,582,0,44250,3649
,,,,,,,,583,0,43979,3610
,,,,,,,,584,0,44582,3621
,,,,,,,,585,0,45332,3643
,,,,,,,,586,0,45357,3665
,,,,,,,,587,0,45045,3651
,,,,,,,,588,0,44568,3653
,,,,,,,,589,0,44370,3658
,,,,,,,,590,0,44509,3673
,,,,,,,,591,0,45105,3733
,,,,,,,,592,0,46323,3798
,,,,,,,,593,0,48413,3916
,,,,,,,,594,0,48011,3927
,,,,,,,,595,0,46945,3891
,,,,,,,,596,0,44779,3770
,,,,,,,,597,0,41526,3571
,,,,,,,,598,0,38035,3392
,,,,,,,,599,0,35878,3287
,,,,,,,,600,0,34801,3262
,,,,,,,,601,0,34441,3256
,,,,,,,,602,0,34695,3289
,,,,,,,,603,0,35998,3359
,,,,,,,,604,0,39446,3534
,,,,,,,,605,0,45389,3815
,,,,,,,,606,0,47284,3932
,,,,,,,,607,0,46053,3786
,,,,,,,,608,0,45272,3663
,,,,,,,,609,0,44509,3550
,,,,,,,,610,0,43575,3437
,,,,,,,,611,0,42528,3337
,,,,,,,,612,0,41881,3255
,,,,,,,,613,0,41186,3200
,,,,,,,,614,0,40743,3165
,,,,,,,,615,0,40586,3168
,,,,,,,,616,0,41318,3200
,,,,,,,,617,0,44623,3378
,,,,,,,,618,0,45401,3489
,,,,,,,,619,0,45255,3514
,,,,,,,,620,0,43943,3476
,,,,,,,,621,0,41307,3334
,,,,,,,,622,0,38489,3193
,,,,,,,,623,0,36812,3149
,,,,,,,,624,0,36378,3160
,,,,,,,,625,0,36515,3198
,,,,,,,,626,0,37173,3241
,,,,,,,,627,0,38813,3316
,,,,,,,,628,0,42762,3480
,,,,,,,,629,0,49079,3773
,,,,,,,,630,0,50838,3903
,,,,,,,,631,0,48419,3744
,,,,,,,,632,0,46211,3606
,,,,,,,,633,0,44686,3508
,,,,,,,,634,0,43347,3393
,,,,,,,,635,0,42075,3290
,,,,,,,,636,0,41237,3224
,,,,,,,,637,0,40508,3168
,,,,,,,,638,0,40029,3157
,,,,,,,,639,0,39709,3141
,,,,,,,,640,0,39861,3120
,,,,,,,,641,0,42307,3244
,,,,,,,,642,0,42324,3305
,,,,,,,,643,0,41655,3288
,,,,,,,,644,0,40688,3277
,,,,,,,,645,0,39024,3215
,,,,,,,,646,0,36916,3149
,,,,,,,,647,0,35228,3080
,,,,,,,,648,0,34453,3065
,,,,,,,,649,0,34207,3077
,,,,,,,,650,0,34333,3108
,,,,,,,,651,0,34984,3134
,,,,,,,,652,0,36641,3222
,,,,,,,,653,0,38997,3352
,,,,,,,,654,0,41210,3494
,,,,,,,,655,0,43213,3560
,,,,,,,,656,0,44224,3604
,,,,,,,,657,0,44177,3596
,,,,,,,,658,0,43203,3515
,,,,,,,,659,0,41751,3399
,,,,,,,,660,0,40315,3323
,,,,,,,,661,0,39071,3235
,,,,,,,,662,0,38467,3177
,,,,,,,,663,0,38491,3177
,,,,,,,,664,0,39795,3237
,,,,,,,,665,0,43320,3424
,,,,,,,,666,0,44180,3514
,,,,,,,,667,0,44255,3542
,,,,,,,,668,0,43784,3522
,,,,,,,,669,0,42581,3460
,,,,,,,,670,0,41169,3377
,,,,,,,,671,0,39905,3342
,,,,,,,,672,0,39334,3328
,,,,,,,,673,0,39256,3335
,,,,,,,,674,0,39578,3362
,,,,,,,,675,0,40251,3399
,,,,,,,,676,0,41719,3476
,,,,,,,,677,0,43765,3575
,,,,,,,,678,0,45491,3696
,,,,,,,,679,0,46071,3719
,,,,,,,,680,0,44866,3618
,,,,,,,,681,0,42989,3487
,,,,,,,,682,0,41073,3350
,,,,,,,,683,0,39540,3257
,,,,,,,,684,0,38120,3172
,,,,,,,,685,0,36947,3107
,,,,,,,,686,0,36335,3075
,,,,,,,,687,0,36448,3068
,,,,,,,,688,0,37965,3117
,,,,,,,,689,0,42197,3288
,,,,,,,,690,0,43602,3409
,,,,,,,,691,0,43597,3424
,,,,,,,,692,0,42590,3391
,,,,,,,,693,0,40290,3283
,,,,,,,,694,0,37639,3159
,,,,,,,,695,0,35988,3114
,,,,,,,,696,0,35435,3100
,,,,,,,,697,0,35389,3112
,,,,,,,,698,0,35852,3149
,,,,,,,,699,0,37495,3220
,,,,,,,,700,0,41327,3388
,,,,,,,,701,0,47215,3679
,,,,,,,,702,0,48965,3791
,,,,,,,,703,0,47057,3663
,,,,,,,,704,0,45518,3586
,,,,,,,,705,0,44401,3487
,,,,,,,,706,0,43319,3396
,,,,,,,,707,0,42306,3306
,,,,,,,,708,0,41597,3264
,,,,,,,,709,0,40925,3212
,,,,,,,,710,0,40623,3211
,,,,,,,,711,0,40949,3241
,,,,,,,,712,0,42409,3257
,,,,,,,,713,0,45136,3394
,,,,,,,,714,0,45137,3458
,,,,,,,,715,0,44001,3431
,,,,,,,,716,0,41804,3354
,,,,,,,,717,0,38468,3187
,,,,,,,,718,0,35150,3035
,,,,,,,,719,0,32810,2970
,,,,,,,,720,0,31608,2926
,,,,,,,,721,0,31057,2913
,,,,,,,,722,0,31001,2929
,,,,,,,,723,0,31898,2974
,,,,,,,,724,0,34783,3101
,,,,,,,,725,0,39804,3336
,,,,,,,,726,0,41738,3440
,,,,,,,,727,0,40828,3346
,,,,,,,,728,0,41033,3292
,,,,,,,,729,0,41378,3235
,,,,,,,,730,0,41297,3177
,,,,,,,,731,0,41083,3129
,,,,,,,,732,0,41284,3121
,,,,,,,,733,0,41217,3119
,,,,,,,,734,0,41168,3110
,,,,,,,,735,0,41174,3120
,,,,,,,,736,0,41605,3131
,,,,,,,,737,0,44091,3241
,,,,,,,,738,0,44381,3299
,,,,,,,,739,0,43387,3253
,,,,,,,,740,0,41468,3169
,,,,,,,,741,0,38152,3025
,,,,,,,,742,0,34725,2862
,,,,,,,,743,0,32383,2780
,,,,,,,,744,0,31096,2737
,,,,,,,,745,0,30472,2736
,,,,,,,,746,0,30471,2753
,,,,,,,,747,0,31190,2811
,,,,,,,,748,0,34088,2964
,,,,,,,,749,0,39375,3223
,,,,,,,,750,0,41508,3332
,,,,,,,,751,0,41024,3262
,,,,,,,,752,0,41364,3226
,,,,,,,,753,0,41917,3197
,,,,,,,,754,0,42179,3156
,,,,,,,,755,0,42443,3126
,,,,,,,,756,0,42852,3129
,,,,,,,,757,0,43240,3127
,,,,,,,,758,0,43537,3125
,,,,,,,,759,0,43638,3147
,,,,,,,,760,0,43599,3144
,,,,,,,,761,0,45580,3245
,,,,,,,,762,0,45782,3325
,,,,,,,,763,0,44581,3294
,,,,,,,,764,0,42439,3214
