Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,97,0.0,40011.0,3048.0
,,,,,,,,98,0.0,39904.0,3024.0
,,,,,,,,99,0.0,41680.0,3069.0
,,,,,,,,100,0.0,44840.0,3186.0
,,,,,,,,101,0.0,46311.0,3253.0
,,,,,,,,102,0.0,48233.0,3385.0
,,,,,,,,103,0.0,51310.0,3550.0
,,,,,,,,104,0.0,54841.0,3734.0
,,,,,,,,105,0.0,58087.0,3914.0
,,,,,,,,106,0.0,61198.0,4074.0
,,,,,,,,107,0.0,64117.0,4253.0
,,,,,,,,108,0.0,66565.0,4337.0
,,,,,,,,109,0.0,68475.0,4384.0
,,,,,,,,110,0.0,69050.0,4432.0
,,,,,,,,111,0.0,68155.0,4377.0
,,,,,,,,112,0.0,65359.0,4266.0
,,,,,,,,113,0.0,61840.0,4133.0
,,,,,,,,114,0.0,60239.0,4014.0
,,,,,,,,115,0.0,58547.0,3954.0
,,,,,,,,116,0.0,54778.0,3771.0
,,,,,,,,117,0.0,50458.0,3554.0
,,,,,,,,118,0.0,46549.0,3351.0
,,,,,,,,119,0.0,43507.0,3199.0
,,,,,,,,120,0.0,41338.0,3101.0
,,,,,,,,121,0.0,39922.0,3023.0
,,,,,,,,122,0.0,39215.0,3000.0
,,,,,,,,123,0.0,39186.0,3008.0
,,,,,,,,124,0.0,39265.0,3025.0
,,,,,,,,125,0.0,40069.0,3023.0
,,,,,,,,126,0.0,43412.0,3145.0
,,,,,,,,127,0.0,47256.0,3304.0
,,,,,,,,128,0.0,51184.0,3460.0
,,,,,,,,129,0.0,54699.0,3601.0
,,,,,,,,130,0.0,57561.0,3735.0
,,,,,,,,131,0.0,59687.0,3862.0
,,,,,,,,132,0.0,61386.0,3986.0
,,,,,,,,133,0.0,62786.0,4087.0
,,,,,,,,134,0.0,63407.0,4138.0
,,,,,,,,135,0.0,63038.0,4139.0
,,,,,,,,136,0.0,61270.0,4040.0
,,,,,,,,137,0.0,58374.0,3874.0
,,,,,,,,138,0.0,56421.0,3740.0
,,,,,,,,139,0.0,54756.0,3689.0
,,,,,,,,140,0.0,51034.0,3529.0
,,,,,,,,141,0.0,47044.0,3342.0
,,,,,,,,142,0.0,43371.0,3195.0
,,,,,,,,143,0.0,40627.0,3061.0
,,,,,,,,144,0.0,38763.0,2959.0
,,,,,,,,145,0.0,37400.0,2892.0
,,,,,,,,146,0.0,36521.0,2861.0
,,,,,,,,147,0.0,36258.0,2855.0
,,,,,,,,148,0.0,36034.0,2859.0
,,,,,,,,149,0.0,36967.0,2872.0
,,,,,,,,150,0.0,40573.0,2976.0
,,,,,,,,151,0.0,44443.0,3121.0
,,,,,,,,152,0.0,48201.0,3244.0
,,,,,,,,153,0.0,51434.0,3329.0
,,,,,,,,154,0.0,54235.0,3452.0
,,,,,,,,155,0.0,56789.0,3593.0
,,,,,,,,156,0.0,58719.0,3716.0
,,,,,,,,157,0.0,60280.0,3841.0
,,,,,,,,158,0.0,61212.0,3926.0
,,,,,,,,159,0.0,61045.0,3969.0
,,,,,,,,160,0.0,59187.0,3919.0
,,,,,,,,161,0.0,56655.0,3820.0
,,,,,,,,162,0.0,54865.0,3701.0
,,,,,,,,163,0.0,53557.0,3675.0
,,,,,,,,164,0.0,50109.0,3530.0
,,,,,,,,165,0.0,46145.0,3346.0
,,,,,,,,166,0.0,42501.0,3175.0
,,,,,,,,167,0.0,39929.0,3050.0
,,,,,,,,168,0.0,38070.0,2965.0
,,,,,,,,169,0.0,37499.0,2944.0
,,,,,,,,170,0.0,37617.0,2943.0
,,,,,,,,171,0.0,39209.0,2994.0
,,,,,,,,172,0.0,42072.0,3116.0
,,,,,,,,173,0.0,43088.0,3190.0
,,,,,,,,174,0.0,45876.0,3325.0
,,,,,,,,175,0.0,49813.0,3513.0
,,,,,,,,176,0.0,54296.0,3756.0
,,,,,,,,177,0.0,58574.0,3996.0
,,,,,,,,178,0.0,62450.0,4204.0
,,,,,,,,179,0.0,66023.0,4423.0
,,,,,,,,180,0.0,68861.0,4583.0
,,,,,,,,181,0.0,70801.0,4684.0
,,,,,,,,182,0.0,71614.0,4700.0
,,,,,,,,183,0.0,71005.0,4608.0
,,,,,,,,184,0.0,68682.0,4497.0
,,,,,,,,185,0.0,65176.0,4326.0
,,,,,,,,186,0.0,63244.0,4190.0
,,,,,,,,187,0.0,59957.0,4059.0
,,,,,,,,188,0.0,54707.0,3805.0
,,,,,,,,189,0.0,49331.0,3557.0
,,,,,,,,190,0.0,45189.0,3257.0
,,,,,,,,191,0.0,42311.0,3136.0
,,,,,,,,192,0.0,40324.0,3051.0
,,,,,,,,193,0.0,39067.0,2997.0
,,,,,,,,194,0.0,39052.0,2982.0
,,,,,,,,195,0.0,40554.0,3027.0
,,,,,,,,196,0.0,43308.0,3142.0
,,,,,,,,197,0.0,44163.0,3225.0
,,,,,,,,198,0.0,45667.0,3297.0
,,,,,,,,199,0.0,48347.0,3423.0
,,,,,,,,200,0.0,51536.0,3593.0
,,,,,,,,201,0.0,54508.0,3756.0
,,,,,,,,202,0.0,57056.0,3874.0
,,,,,,,,203,0.0,59262.0,4017.0
,,,,,,,,204,0.0,60649.0,4121.0
,,,,,,,,205,0.0,61214.0,4193.0
,,,,,,,,206,0.0,61193.0,4257.0
,,,,,,,,207,0.0,60312.0,4195.0
,,,,,,,,208,0.0,58441.0,4137.0
,,,,,,,,209,0.0,56207.0,4043.0
,,,,,,,,210,0.0,55888.0,3961.0
,,,,,,,,211,0.0,53801.0,3883.0
,,,,,,,,212,0.0,49819.0,3658.0
,,,,,,,,213,0.0,45301.0,3404.0
,,,,,,,,214,0.0,41752.0,3215.0
,,,,,,,,215,0.0,39411.0,3098.0
,,,,,,,,216,0.0,37854.0,3020.0
,,,,,,,,217,0.0,37052.0,2976.0
,,,,,,,,218,0.0,37122.0,2963.0
,,,,,,,,219,0.0,38958.0,3006.0
,,,,,,,,220,0.0,41941.0,3112.0
,,,,,,,,221,0.0,42929.0,3173.0
,,,,,,,,222,0.0,44711.0,3235.0
,,,,,,,,223,0.0,47995.0,3370.0
,,,,,,,,224,0.0,52121.0,3549.0
,,,,,,,,225,0.0,56216.0,3739.0
,,,,,,,,226,0.0,59610.0,3912.0
,,,,,,,,227,0.0,63047.0,4116.0
,,,,,,,,228,0.0,65790.0,4292.0
,,,,,,,,229,0.0,67729.0,4433.0
,,,,,,,,230,0.0,68563.0,4519.0
,,,,,,,,231,0.0,67586.0,4475.0
,,,,,,,,232,0.0,65365.0,4386.0
,,,,,,,,233,0.0,62088.0,4248.0
,,,,,,,,234,0.0,60728.0,4172.0
,,,,,,,,235,0.0,57828.0,4074.0
,,,,,,,,236,0.0,52822.0,3835.0
,,,,,,,,237,0.0,47782.0,3567.0
,,,,,,,,238,0.0,43800.0,3395.0
,,,,,,,,239,0.0,41282.0,3279.0
,,,,,,,,240,0.0,39573.0,3200.0
,,,,,,,,241,0.0,38564.0,3145.0
,,,,,,,,242,0.0,38659.0,3132.0
,,,,,,,,243,0.0,40470.0,3175.0
,,,,,,,,244,0.0,43545.0,3292.0
,,,,,,,,245,0.0,44325.0,3353.0
,,,,,,,,246,0.0,46507.0,3437.0
,,,,,,,,247,0.0,50513.0,3589.0
,,,,,,,,248,0.0,54604.0,3779.0
,,,,,,,,249,0.0,58436.0,3957.0
,,,,,,,,250,0.0,61992.0,4100.0
,,,,,,,,251,0.0,65525.0,4288.0
,,,,,,,,252,0.0,68070.0,4435.0
,,,,,,,,253,0.0,69753.0,4555.0
,,,,,,,,254,0.0,70391.0,4616.0
,,,,,,,,255,0.0,69569.0,4536.0
,,,,,,,,256,0.0,67142.0,4432.0
,,,,,,,,257,0.0,63925.0,4296.0
,,,,,,,,258,0.0,62558.0,4245.0
,,,,,,,,259,0.0,59810.0,4133.0
,,,,,,,,260,0.0,55358.0,3902.0
,,,,,,,,261,0.0,50518.0,3649.0
,,,,,,,,262,0.0,46609.0,3461.0
,,,,,,,,263,0.0,43909.0,3318.0
,,,,,,,,264,0.0,41792.0,3210.0
,,,,,,,,265,0.0,40608.0,3161.0
,,,,,,,,266,0.0,40484.0,3122.0
,,,,,,,,267,0.0,42217.0,3161.0
,,,,,,,,268,0.0,45118.0,3276.0
,,,,,,,,269,0.0,46130.0,3350.0
,,,,,,,,270,0.0,48126.0,3442.0
,,,,,,,,271,0.0,51236.0,3590.0
,,,,,,,,272,0.0,55147.0,3760.0
,,,,,,,,273,0.0,59178.0,3921.0
,,,,,,,,274,0.0,62808.0,4068.0
,,,,,,,,275,0.0,65723.0,4252.0
,,,,,,,,276,0.0,67795.0,4417.0
,,,,,,,,277,0.0,69392.0,4563.0
,,,,,,,,278,0.0,70335.0,4589.0
,,,,,,,,279,0.0,69778.0,4477.0
,,,,,,,,280,0.0,66999.0,4367.0
,,,,,,,,281,0.0,63719.0,4198.0
,,,,,,,,282,0.0,62670.0,4113.0
,,,,,,,,283,0.0,60248.0,4014.0
,,,,,,,,284,0.0,56486.0,3827.0
,,,,,,,,285,0.0,52279.0,3627.0
,,,,,,,,286,0.0,48394.0,3468.0
,,,,,,,,287,0.0,45761.0,3338.0
,,,,,,,,288,0.0,43792.0,3245.0
,,,,,,,,289,0.0,42462.0,3169.0
,,,,,,,,290,0.0,41760.0,3125.0
,,,,,,,,291,0.0,42213.0,3124.0
,,,,,,,,292,0.0,43281.0,3159.0
,,,,,,,,293,0.0,43878.0,3169.0
,,,,,,,,294,0.0,46516.0,3281.0
,,,,,,,,295,0.0,50263.0,3495.0
,,,,,,,,296,0.0,54402.0,3703.0
,,,,,,,,297,0.0,58020.0,3916.0
,,,,,,,,298,0.0,60977.0,4116.0
,,,,,,,,299,0.0,63187.0,4291.0
,,,,,,,,300,0.0,64652.0,4439.0
,,,,,,,,301,0.0,65720.0,4535.0
,,,,,,,,302,0.0,65646.0,4562.0
,,,,,,,,303,0.0,64701.0,4531.0
,,,,,,,,304,0.0,62778.0,4417.0
,,,,,,,,305,0.0,60333.0,4228.0
,,,,,,,,306,0.0,60069.0,4136.0
,,,,,,,,307,0.0,58063.0,4030.0
,,,,,,,,308,0.0,54896.0,3841.0
,,,,,,,,309,0.0,51244.0,3646.0
,,,,,,,,310,0.0,47655.0,3472.0
,,,,,,,,311,0.0,45016.0,3337.0
,,,,,,,,312,0.0,42988.0,3233.0
,,,,,,,,313,0.0,41648.0,3154.0
,,,,,,,,314,0.0,40639.0,3098.0
,,,,,,,,315,0.0,40579.0,3069.0
,,,,,,,,316,0.0,41077.0,3068.0
,,,,,,,,317,0.0,41027.0,3054.0
,,,,,,,,318,0.0,43848.0,3166.0
,,,,,,,,319,0.0,48042.0,3374.0
,,,,,,,,320,0.0,52386.0,3590.0
,,,,,,,,321,0.0,56540.0,3815.0
,,,,,,,,322,0.0,59491.0,4040.0
,,,,,,,,323,0.0,61547.0,4239.0
,,,,,,,,324,0.0,62844.0,4383.0
,,,,,,,,325,0.0,64004.0,4443.0
,,,,,,,,326,0.0,64655.0,4416.0
,,,,,,,,327,0.0,64315.0,4342.0
,,,,,,,,328,0.0,62638.0,4151.0
,,,,,,,,329,0.0,60732.0,3908.0
,,,,,,,,330,0.0,60603.0,3812.0
,,,,,,,,331,0.0,57925.0,3663.0
,,,,,,,,332,0.0,53280.0,3452.0
,,,,,,,,333,0.0,48404.0,3279.0
,,,,,,,,334,0.0,44441.0,3116.0
,,,,,,,,335,0.0,41847.0,3012.0
,,,,,,,,336,0.0,40239.0,2960.0
,,,,,,,,337,0.0,39567.0,3058.0
,,,,,,,,338,0.0,40032.0,3042.0
,,,,,,,,339,0.0,41921.0,3065.0
,,,,,,,,340,0.0,44263.0,3163.0
,,,,,,,,341,0.0,45852.0,3236.0
,,,,,,,,342,0.0,48725.0,3366.0
,,,,,,,,343,0.0,52578.0,3515.0
,,,,,,,,344,0.0,56697.0,3681.0
,,,,,,,,345,0.0,60620.0,3837.0
,,,,,,,,346,0.0,63794.0,3975.0
,,,,,,,,347,0.0,66758.0,4131.0
,,,,,,,,348,0.0,68443.0,4251.0
,,,,,,,,349,0.0,69389.0,4340.0
,,,,,,,,350,0.0,69374.0,4403.0
,,,,,,,,351,0.0,68187.0,4368.0
,,,,,,,,352,0.0,66057.0,4305.0
,,,,,,,,353,0.0,63468.0,4214.0
,,,,,,,,354,0.0,61788.0,4096.0
,,,,,,,,355,0.0,60552.0,4059.0
,,,,,,,,356,0.0,56537.0,3891.0
,,,,,,,,357,0.0,51815.0,3641.0
,,,,,,,,358,0.0,47761.0,3450.0
,,,,,,,,359,0.0,44854.0,3315.0
,,,,,,,,360,0.0,42864.0,3224.0
,,,,,,,,361,0.0,41727.0,3168.0
,,,,,,,,362,0.0,41572.0,3143.0
,,,,,,,,363,0.0,42850.0,3174.0
,,,,,,,,364,0.0,44686.0,3250.0
,,,,,,,,365,0.0,45997.0,3316.0
,,,,,,,,366,0.0,48996.0,3485.0
,,,,,,,,367,0.0,52989.0,3693.0
,,,,,,,,368,0.0,57270.0,3893.0
,,,,,,,,369,0.0,61094.0,4076.0
,,,,,,,,370,0.0,64293.0,4232.0
,,,,,,,,371,0.0,67256.0,4411.0
,,,,,,,,372,0.0,69362.0,4545.0
,,,,,,,,373,0.0,70470.0,4641.0
,,,,,,,,374,0.0,70628.0,4684.0
,,,,,,,,375,0.0,69477.0,4627.0
,,,,,,,,376,0.0,67392.0,4528.0
,,,,,,,,377,0.0,64595.0,4392.0
,,,,,,,,378,0.0,62087.0,4223.0
,,,,,,,,379,0.0,60284.0,4144.0
,,,,,,,,380,0.0,56285.0,3945.0
,,,,,,,,381,0.0,51973.0,3722.0
,,,,,,,,382,0.0,48084.0,3519.0
,,,,,,,,383,0.0,45121.0,3365.0
,,,,,,,,384,0.0,42978.0,3258.0
,,,,,,,,385,0.0,41532.0,3194.0
,,,,,,,,386,0.0,40845.0,3162.0
,,,,,,,,387,0.0,40878.0,3156.0
,,,,,,,,388,0.0,40652.0,3163.0
,,,,,,,,389,0.0,41084.0,3176.0
,,,,,,,,390,0.0,44891.0,3335.0
,,,,,,,,391,0.0,49822.0,3535.0
,,,,,,,,392,0.0,54796.0,3733.0
,,,,,,,,393,0.0,59204.0,3940.0
,,,,,,,,394,0.0,62932.0,4132.0
,,,,,,,,395,0.0,65455.0,4279.0
,,,,,,,,396,0.0,67144.0,4416.0
,,,,,,,,397,0.0,67966.0,4500.0
,,,,,,,,398,0.0,68207.0,4537.0
,,,,,,,,399,0.0,68051.0,4496.0
,,,,,,,,400,0.0,66471.0,4311.0
,,,,,,,,401,0.0,63733.0,4102.0
,,,,,,,,402,0.0,60612.0,3913.0
,,,,,,,,403,0.0,58344.0,3813.0
,,,,,,,,404,0.0,55269.0,3669.0
,,,,,,,,405,0.0,51874.0,3524.0
,,,,,,,,406,0.0,48014.0,3350.0
,,,,,,,,407,0.0,45027.0,3203.0
,,,,,,,,408,0.0,42959.0,3104.0
,,,,,,,,409,0.0,41724.0,3051.0
,,,,,,,,410,0.0,41420.0,3024.0
,,,,,,,,411,0.0,42449.0,3043.0
,,,,,,,,412,0.0,43941.0,3116.0
,,,,,,,,413,0.0,45575.0,3193.0
,,,,,,,,414,0.0,49412.0,3380.0
,,,,,,,,415,0.0,53996.0,3595.0
,,,,,,,,416,0.0,58659.0,3798.0
,,,,,,,,417,0.0,62961.0,3998.0
,,,,,,,,418,0.0,66529.0,4148.0
,,,,,,,,419,0.0,69711.0,4273.0
,,,,,,,,420,0.0,72090.0,4355.0
,,,,,,,,421,0.0,73886.0,4403.0
,,,,,,,,422,0.0,74828.0,4463.0
,,,,,,,,423,0.0,74258.0,4452.0
,,,,,,,,424,0.0,72211.0,4317.0
,,,,,,,,425,0.0,69017.0,4183.0
,,,,,,,,426,0.0,66104.0,4017.0
,,,,,,,,427,0.0,63918.0,3957.0
,,,,,,,,428,0.0,59089.0,3757.0
,,,,,,,,429,0.0,53724.0,3502.0
,,,,,,,,430,0.0,49114.0,3315.0
,,,,,,,,431,0.0,45801.0,3167.0
,,,,,,,,432,0.0,43448.0,3069.0
,,,,,,,,433,0.0,41984.0,3001.0
,,,,,,,,434,0.0,41514.0,2967.0
,,,,,,,,435,0.0,42529.0,2993.0
,,,,,,,,436,0.0,43886.0,3063.0
,,,,,,,,437,0.0,45358.0,3148.0
,,,,,,,,438,0.0,49246.0,3343.0
,,,,,,,,439,0.0,53804.0,3567.0
,,,,,,,,440,0.0,58725.0,3782.0
,,,,,,,,441,0.0,63164.0,4006.0
,,,,,,,,442,0.0,67026.0,4190.0
,,,,,,,,443,0.0,70314.0,4360.0
,,,,,,,,444,0.0,72645.0,4487.0
,,,,,,,,445,0.0,74106.0,4594.0
,,,,,,,,446,0.0,74572.0,4660.0
,,,,,,,,447,0.0,74032.0,4629.0
,,,,,,,,448,0.0,71980.0,4562.0
,,,,,,,,449,0.0,68880.0,4443.0
,,,,,,,,450,0.0,65912.0,4275.0
,,,,,,,,451,0.0,63846.0,4173.0
,,,,,,,,452,0.0,59544.0,3957.0
,,,,,,,,453,0.0,54980.0,3706.0
,,,,,,,,454,0.0,50645.0,3487.0
,,,,,,,,455,0.0,47189.0,3322.0
,,,,,,,,456,0.0,44616.0,3202.0
,,,,,,,,457,0.0,42784.0,3099.0
,,,,,,,,458,0.0,41708.0,3028.0
,,,,,,,,459,0.0,41503.0,3002.0
,,,,,,,,460,0.0,41418.0,3005.0
,,,,,,,,461,0.0,41919.0,3024.0
,,,,,,,,462,0.0,45497.0,3213.0
,,,,,,,,463,0.0,50562.0,3458.0
,,,,,,,,464,0.0,56021.0,3714.0
,,,,,,,,465,0.0,60959.0,4012.0
,,,,,,,,466,0.0,65142.0,4223.0
,,,,,,,,467,0.0,68130.0,4372.0
,,,,,,,,468,0.0,70229.0,4490.0
,,,,,,,,469,0.0,70461.0,4565.0
,,,,,,,,470,0.0,68083.0,4593.0
,,,,,,,,471,0.0,65035.0,4591.0
,,,,,,,,472,0.0,61599.0,4564.0
,,,,,,,,473,0.0,58834.0,4467.0
,,,,,,,,474,0.0,56956.0,4293.0
,,,,,,,,475,0.0,55871.0,4189.0
,,,,,,,,476,0.0,52652.0,3976.0
,,,,,,,,477,0.0,48927.0,3747.0
,,,,,,,,478,0.0,45486.0,3507.0
,,,,,,,,479,0.0,42649.0,3343.0
,,,,,,,,480,0.0,40805.0,3223.0
,,,,,,,,481,0.0,39491.0,3135.0
,,,,,,,,482,0.0,38802.0,3080.0
,,,,,,,,483,0.0,38716.0,3056.0
,,,,,,,,484,0.0,38820.0,3045.0
,,,,,,,,485,0.0,39077.0,3026.0
,,,,,,,,486,0.0,41831.0,3173.0
,,,,,,,,487,0.0,45559.0,3378.0
,,,,,,,,488,0.0,49561.0,3611.0
,,,,,,,,489,0.0,53288.0,3866.0
,,,,,,,,490,0.0,56767.0,4152.0
,,,,,,,,491,0.0,59235.0,4360.0
,,,,,,,,492,0.0,61266.0,4471.0
,,,,,,,,493,0.0,62747.0,4511.0
,,,,,,,,494,0.0,63616.0,4536.0
,,,,,,,,495,0.0,63531.0,4447.0
,,,,,,,,496,0.0,61973.0,4315.0
,,,,,,,,497,0.0,59277.0,4144.0
,,,,,,,,498,0.0,57830.0,3985.0
,,,,,,,,499,0.0,57028.0,3893.0
,,,,,,,,500,0.0,53644.0,3688.0
,,,,,,,,501,0.0,49376.0,3474.0
,,,,,,,,502,0.0,45648.0,3268.0
,,,,,,,,503,0.0,43274.0,3153.0
,,,,,,,,504,0.0,41819.0,3079.0
,,,,,,,,505,0.0,28907.0,2767.0
,,,,,,,,506,0.0,29024.0,2801.0
,,,,,,,,507,0.0,30102.0,2856.0
,,,,,,,,508,0.0,33264.0,3006.0
,,,,,,,,509,0.0,38126.0,3290.0
,,,,,,,,510,0.0,39613.0,3408.0
,,,,,,,,511,0.0,39768.0,3369.0
,,,,,,,,512,0.0,40138.0,3327.0
,,,,,,,,513,0.0,40284.0,3297.0
,,,,,,,,514,0.0,40034.0,3265.0
,,,,,,,,515,0.0,39581.0,3208.0
,,,,,,,,516,0.0,39334.0,3178.0
,,,,,,,,517,0.0,38986.0,3161.0
,,,,,,,,518,0.0,38652.0,3158.0
,,,,,,,,519,0.0,38734.0,3164.0
,,,,,,,,520,0.0,40639.0,3187.0
,,,,,,,,521,0.0,43285.0,3350.0
,,,,,,,,522,0.0,43131.0,3361.0
,,,,,,,,523,0.0,42450.0,3359.0
,,,,,,,,524,0.0,40782.0,3298.0
,,,,,,,,525,0.0,38130.0,3168.0
,,,,,,,,526,0.0,35494.0,3052.0
,,,,,,,,527,0.0,34063.0,2825.0
,,,,,,,,528,0.0,33344.0,2812.0
,,,,,,,,529,0.0,33129.0,2847.0
,,,,,,,,530,0.0,33398.0,2906.0
,,,,,,,,531,0.0,34722.0,2986.0
,,,,,,,,532,0.0,38122.0,3171.0
,,,,,,,,533,0.0,43479.0,3420.0
,,,,,,,,534,0.0,44134.0,3496.0
,,,,,,,,535,0.0,42895.0,3446.0
,,,,,,,,536,0.0,42016.0,3400.0
,,,,,,,,537,0.0,41304.0,3350.0
,,,,,,,,538,0.0,40600.0,3297.0
,,,,,,,,539,0.0,39762.0,3242.0
,,,,,,,,540,0.0,39338.0,3195.0
,,,,,,,,541,0.0,38861.0,3164.0
,,,,,,,,542,0.0,38758.0,3151.0
,,,,,,,,543,0.0,39422.0,3176.0
,,,,,,,,544,0.0,42072.0,3249.0
,,,,,,,,545,0.0,44289.0,3417.0
,,,,,,,,546,0.0,44053.0,3433.0
,,,,,,,,547,0.0,43120.0,3434.0
,,,,,,,,548,0.0,40933.0,3361.0
,,,,,,,,549,0.0,37808.0,3231.0
,,,,,,,,550,0.0,34860.0,3118.0
,,,,,,,,551,0.0,32993.0,3054.0
,,,,,,,,552,0.0,32047.0,3034.0
,,,,,,,,553,0.0,31739.0,3044.0
,,,,,,,,554,0.0,31978.0,3070.0
,,,,,,,,555,0.0,33256.0,3135.0
,,,,,,,,556,0.0,36565.0,3296.0
,,,,,,,,557,0.0,41730.0,3561.0
,,,,,,,,558,0.0,42475.0,3630.0
,,,,,,,,559,0.0,41446.0,3539.0
,,,,,,,,560,0.0,40985.0,3449.0
,,,,,,,,561,0.0,40468.0,3359.0
,,,,,,,,562,0.0,39800.0,3273.0
,,,,,,,,563,0.0,39139.0,3192.0
,,,,,,,,564,0.0,38838.0,3149.0
,,,,,,,,565,0.0,38396.0,3117.0
,,,,,,,,566,0.0,38019.0,3105.0
,,,,,,,,567,0.0,38257.0,3108.0
,,,,,,,,568,0.0,40047.0,3139.0
,,,,,,,,569,0.0,42490.0,3305.0
,,,,,,,,570,0.0,42340.0,3320.0
,,,,,,,,571,0.0,41812.0,3310.0
