Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,330,24643.0,38402.0,24385.0,45558.0,39322.0,23145.0
,,,,,,,,331,25301.0,39439.0,25378.0,46290.0,41634.0,23012.0
,,,,,,,,332,25369.0,39544.0,25234.0,43900.0,42132.0,21848.0
,,,,,,,,333,24327.0,37910.0,23051.0,39707.0,39541.0,19563.0
,,,,,,,,334,21560.0,33585.0,20635.0,36409.0,35431.0,17402.0
,,,,,,,,335,19180.0,29868.0,18553.0,32654.0,31025.0,15062.0
,,,,,,,,336,17087.0,26604.0,16603.0,29304.0,26738.0,13242.0
,,,,,,,,337,15970.0,24848.0,15956.0,31702.0,23177.0,15267.0
,,,,,,,,338,11024.0,17096.0,15565.0,30215.0,21193.0,15088.0
,,,,,,,,339,17072.0,26569.0,15459.0,29830.0,22035.0,14644.0
,,,,,,,,340,16651.0,25906.0,15330.0,29292.0,21780.0,14086.0
,,,,,,,,341,16257.0,25281.0,15230.0,28470.0,21474.0,14422.0
,,,,,,,,342,16459.0,25594.0,15463.0,28799.0,22268.0,14585.0
,,,,,,,,343,16515.0,25684.0,15928.0,30096.0,23861.0,14833.0
,,,,,,,,344,16668.0,25936.0,16878.0,33018.0,25879.0,16204.0
,,,,,,,,345,18228.0,28373.0,18255.0,37254.0,29019.0,18267.0
,,,,,,,,346,20481.0,31893.0,20137.0,41926.0,32145.0,20251.0
,,,,,,,,347,22395.0,34887.0,21689.0,46581.0,34518.0,22482.0
,,,,,,,,348,24326.0,37903.0,23581.0,50362.0,36406.0,24972.0
,,,,,,,,349,26481.0,41270.0,25066.0,53343.0,38798.0,25426.0
,,,,,,,,350,27345.0,42617.0,25163.0,53387.0,39169.0,25473.0
,,,,,,,,351,25990.0,40479.0,25272.0,53381.0,38487.0,25661.0
,,,,,,,,352,26836.0,41802.0,25859.0,53212.0,38975.0,26587.0
,,,,,,,,353,28477.0,44368.0,26331.0,52625.0,40964.0,24934.0
,,,,,,,,354,27310.0,42552.0,25731.0,51477.0,39743.0,25991.0
,,,,,,,,355,27649.0,43089.0,26440.0,51255.0,41833.0,25953.0
,,,,,,,,356,27428.0,42750.0,25702.0,49183.0,41653.0,24524.0
,,,,,,,,357,26214.0,40848.0,23391.0,45253.0,38511.0,23433.0
,,,,,,,,358,23178.0,36104.0,20988.0,41424.0,34209.0,20893.0
,,,,,,,,359,20604.0,32085.0,18796.0,37588.0,29966.0,18654.0
,,,,,,,,360,16380.0,25489.0,16393.0,32686.0,25779.0,14525.0
,,,,,,,,361,14364.0,22382.0,13891.0,28948.0,20923.0,13975.0
,,,,,,,,362,11649.0,18130.0,14116.0,28735.0,20297.0,13770.0
,,,,,,,,363,15913.0,24819.0,13929.0,28238.0,20533.0,13685.0
,,,,,,,,364,15786.0,24615.0,14058.0,28182.0,20640.0,13417.0
,,,,,,,,365,15699.0,24471.0,14187.0,28161.0,20927.0,14181.0
,,,,,,,,366,16382.0,25536.0,14735.0,29181.0,22570.0,15033.0
,,,,,,,,367,17183.0,26799.0,15795.0,32004.0,25867.0,16127.0
,,,,,,,,368,18479.0,28831.0,17534.0,35690.0,28990.0,17151.0
,,,,,,,,369,19514.0,30443.0,18542.0,38188.0,30619.0,17538.0
,,,,,,,,370,20508.0,31986.0,19287.0,40558.0,31140.0,18999.0
,,,,,,,,371,22202.0,34626.0,20418.0,43970.0,32626.0,20529.0
,,,,,,,,372,24115.0,37612.0,21691.0,46581.0,34362.0,21863.0
,,,,,,,,373,25790.0,40226.0,22591.0,48684.0,35618.0,22124.0
,,,,,,,,374,27033.0,42162.0,22783.0,49512.0,35906.0,22572.0
,,,,,,,,375,25215.0,39297.0,23858.0,51944.0,36062.0,25591.0
,,,,,,,,376,28561.0,44530.0,26578.0,55818.0,40176.0,28473.0
,,,,,,,,377,30804.0,48039.0,29074.0,57908.0,45466.0,30532.0
,,,,,,,,378,32999.0,51492.0,29489.0,56881.0,48727.0,26365.0
,,,,,,,,379,27792.0,43358.0,26083.0,51126.0,43089.0,21188.0
,,,,,,,,380,23501.0,36654.0,22027.0,43659.0,35844.0,19622.0
,,,,,,,,381,21716.0,33870.0,19546.0,39880.0,32881.0,17748.0
,,,,,,,,382,18571.0,28954.0,17634.0,35188.0,28192.0,15775.0
,,,,,,,,383,15899.0,24778.0,15647.0,32133.0,24237.0,14791.0
,,,,,,,,384,14126.0,22001.0,14941.0,30314.0,22047.0,14213.0
,,,,,,,,385,15369.0,23948.0,14429.0,29778.0,20928.0,13914.0
,,,,,,,,386,15944.0,24854.0,14697.0,29480.0,20473.0,14025.0
,,,,,,,,387,16470.0,25683.0,14466.0,28950.0,20964.0,14021.0
,,,,,,,,388,16579.0,25848.0,14777.0,29372.0,21292.0,13948.0
,,,,,,,,389,16744.0,26095.0,15685.0,30474.0,22482.0,15044.0
,,,,,,,,390,18078.0,28173.0,17289.0,32467.0,25713.0,16460.0
,,,,,,,,391,20154.0,31422.0,18782.0,35738.0,30693.0,18189.0
,,,,,,,,392,22137.0,34528.0,20311.0,38806.0,34274.0,18914.0
,,,,,,,,393,23618.0,36836.0,21102.0,40716.0,34806.0,19151.0
,,,,,,,,394,24709.0,38530.0,21641.0,42522.0,34757.0,20649.0
,,,,,,,,395,26526.0,41362.0,22869.0,45371.0,36094.0,22144.0
,,,,,,,,396,28603.0,44605.0,24153.0,47684.0,37997.0,23437.0
,,,,,,,,397,30136.0,46997.0,25306.0,49542.0,39548.0,23956.0
,,,,,,,,398,31374.0,48927.0,25834.0,50676.0,40209.0,24331.0
,,,,,,,,399,29647.0,46207.0,26883.0,52493.0,40399.0,26828.0
,,,,,,,,400,31979.0,49850.0,29345.0,55676.0,44327.0,30004.0
,,,,,,,,401,34877.0,54390.0,31541.0,57286.0,49268.0,32686.0
,,,,,,,,402,35447.0,55302.0,31366.0,56263.0,52212.0,28622.0
,,,,,,,,403,30308.0,47278.0,27353.0,49947.0,45945.0,21974.0
,,,,,,,,404,25200.0,39298.0,23101.0,43563.0,38358.0,20367.0
,,,,,,,,405,23526.0,36689.0,20487.0,39021.0,35149.0,18077.0
,,,,,,,,406,19349.0,30157.0,18048.0,35542.0,30170.0,15746.0
,,,,,,,,407,16508.0,25721.0,16273.0,32390.0,25829.0,14759.0
,,,,,,,,408,15123.0,23555.0,15523.0,30770.0,23151.0,14266.0
,,,,,,,,409,16007.0,24944.0,15007.0,29794.0,21995.0,13859.0
,,,,,,,,410,16758.0,26122.0,15201.0,29376.0,21425.0,13945.0
,,,,,,,,411,17119.0,26693.0,14836.0,28937.0,21767.0,13880.0
,,,,,,,,412,16994.0,26491.0,15158.0,29474.0,22016.0,13826.0
,,,,,,,,413,17096.0,26642.0,16000.0,30482.0,23106.0,14851.0
,,,,,,,,414,18367.0,28622.0,17514.0,32307.0,26332.0,16382.0
,,,,,,,,415,20409.0,31819.0,18913.0,35348.0,31201.0,17514.0
,,,,,,,,416,22532.0,35142.0,20377.0,38404.0,34468.0,18430.0
,,,,,,,,417,23742.0,37027.0,20835.0,40142.0,34773.0,18201.0
,,,,,,,,418,24377.0,38013.0,21492.0,41718.0,34446.0,19321.0
,,,,,,,,419,25781.0,40202.0,22646.0,44481.0,35962.0,20452.0
,,,,,,,,420,27159.0,42357.0,24057.0,46995.0,37859.0,21699.0
,,,,,,,,421,28134.0,43882.0,25264.0,48962.0,39582.0,22531.0
,,,,,,,,422,28743.0,44834.0,25682.0,49817.0,40317.0,22854.0
,,,,,,,,423,29313.0,45722.0,26744.0,51417.0,40818.0,25758.0
,,,,,,,,424,30315.0,47284.0,29146.0,54407.0,44929.0,29840.0
,,,,,,,,425,32030.0,49975.0,31165.0,56320.0,49645.0,32258.0
,,,,,,,,426,32570.0,50837.0,31131.0,55000.0,52612.0,27671.0
,,,,,,,,427,27822.0,43417.0,27376.0,48810.0,46281.0,21809.0
,,,,,,,,428,24254.0,37837.0,23254.0,42552.0,38539.0,19966.0
,,,,,,,,429,23812.0,37154.0,20583.0,38589.0,35137.0,17952.0
,,,,,,,,430,20812.0,32462.0,18439.0,34818.0,30081.0,15289.0
,,,,,,,,431,17257.0,26899.0,16689.0,32156.0,25906.0,14494.0
,,,,,,,,432,15931.0,24826.0,15663.0,30523.0,23710.0,13918.0
,,,,,,,,433,17228.0,26862.0,15213.0,30002.0,22528.0,13755.0
,,,,,,,,434,17325.0,27017.0,15198.0,29428.0,21731.0,13870.0
,,,,,,,,435,16814.0,26220.0,14967.0,29067.0,21608.0,13902.0
,,,,,,,,436,16802.0,26193.0,15276.0,29558.0,21853.0,13841.0
,,,,,,,,437,16931.0,26385.0,16170.0,30629.0,22893.0,14799.0
,,,,,,,,438,18170.0,28316.0,17671.0,32236.0,26155.0,16133.0
,,,,,,,,439,20345.0,31719.0,19071.0,35385.0,31074.0,17530.0
,,,,,,,,440,22363.0,34879.0,20502.0,38319.0,34278.0,18459.0
,,,,,,,,441,23718.0,36990.0,21193.0,40297.0,34745.0,18603.0
,,,,,,,,442,24684.0,38490.0,21603.0,42093.0,34492.0,20019.0
,,,,,,,,443,26295.0,41002.0,22818.0,45107.0,35969.0,21366.0
,,,,,,,,444,28052.0,43746.0,23920.0,47929.0,37830.0,22658.0
,,,,,,,,445,29403.0,45857.0,24779.0,49980.0,39503.0,23016.0
,,,,,,,,446,30435.0,47468.0,25045.0,50593.0,40087.0,23457.0
,,,,,,,,447,29785.0,46439.0,25896.0,51580.0,40469.0,26166.0
,,,,,,,,448,32040.0,49964.0,28319.0,53860.0,44448.0,29475.0
,,,,,,,,449,33794.0,52713.0,30274.0,54754.0,49169.0,31304.0
,,,,,,,,450,33645.0,52494.0,30245.0,53614.0,51941.0,27344.0
,,,,,,,,451,28703.0,44779.0,26689.0,47775.0,45856.0,21908.0
,,,,,,,,452,24069.0,37536.0,22795.0,41526.0,38290.0,20011.0
,,,,,,,,453,22634.0,35300.0,20387.0,38001.0,35107.0,17888.0
,,,,,,,,454,18910.0,29474.0,18059.0,33545.0,30009.0,15736.0
,,,,,,,,455,16240.0,25302.0,16333.0,30867.0,25639.0,14660.0
,,,,,,,,456,14967.0,23313.0,15623.0,29788.0,23172.0,13923.0
,,,,,,,,457,16103.0,25096.0,15244.0,29665.0,22159.0,13572.0
,,,,,,,,458,16857.0,26280.0,15178.0,29202.0,21522.0,13486.0
,,,,,,,,459,17014.0,26530.0,14894.0,28792.0,21661.0,13350.0
,,,,,,,,460,16967.0,26450.0,15173.0,29260.0,21960.0,13367.0
,,,,,,,,461,17080.0,26616.0,16071.0,30385.0,22984.0,14407.0
,,,,,,,,462,18318.0,28546.0,17485.0,32099.0,26056.0,16092.0
,,,,,,,,463,20303.0,31653.0,18869.0,34678.0,30963.0,17706.0
,,,,,,,,464,22412.0,34956.0,20268.0,37261.0,34311.0,18337.0
,,,,,,,,465,23846.0,37191.0,20880.0,38466.0,34754.0,17993.0
,,,,,,,,466,24808.0,38683.0,21394.0,39115.0,34675.0,18963.0
,,,,,,,,467,26471.0,41278.0,22438.0,40769.0,35954.0,20007.0
,,,,,,,,468,28294.0,44127.0,23679.0,42499.0,37977.0,20942.0
,,,,,,,,469,29656.0,46253.0,24831.0,43658.0,39830.0,21190.0
,,,,,,,,470,30757.0,47971.0,25279.0,44022.0,40778.0,21720.0
,,,,,,,,471,28957.0,45136.0,25977.0,45590.0,41149.0,23469.0
,,,,,,,,472,31028.0,48374.0,28439.0,48696.0,45097.0,26437.0
,,,,,,,,473,33548.0,52325.0,30470.0,50485.0,49757.0,28280.0
,,,,,,,,474,33987.0,53031.0,30115.0,49734.0,51868.0,24393.0
,,,,,,,,475,28872.0,45045.0,26273.0,43858.0,45335.0,19248.0
,,,,,,,,476,23914.0,37297.0,22030.0,37631.0,37351.0,17617.0
,,,,,,,,477,22343.0,34848.0,19909.0,34352.0,34155.0,16150.0
,,,,,,,,478,18886.0,29441.0,17942.0,32054.0,29644.0,14349.0
,,,,,,,,479,16546.0,25780.0,16220.0,30864.0,25722.0,13280.0
,,,,,,,,480,15662.0,24396.0,16074.0,30390.0,23436.0,15082.0
,,,,,,,,481,18201.0,28328.0,16709.0,30771.0,24587.0,13915.0
,,,,,,,,482,17861.0,27798.0,16113.0,29326.0,22451.0,14234.0
,,,,,,,,483,18235.0,28376.0,16008.0,28851.0,22725.0,13979.0
,,,,,,,,484,17755.0,27618.0,15853.0,28496.0,22275.0,12881.0
,,,,,,,,485,17323.0,26937.0,15876.0,28374.0,22023.0,14028.0
,,,,,,,,486,17741.0,27584.0,16315.0,28450.0,22971.0,14628.0
,,,,,,,,487,18252.0,28383.0,16832.0,29456.0,24775.0,14737.0
,,,,,,,,488,18703.0,29100.0,17777.0,31510.0,27289.0,15887.0
,,,,,,,,489,20881.0,32503.0,19365.0,35046.0,30618.0,17702.0
,,,,,,,,490,23474.0,36556.0,21118.0,38728.0,33956.0,19260.0
,,,,,,,,491,25866.0,40296.0,22881.0,41936.0,36832.0,20917.0
,,,,,,,,492,28463.0,44349.0,24771.0,44804.0,39080.0,22857.0
,,,,,,,,493,30871.0,48111.0,26528.0,46758.0,41748.0,22826.0
,,,,,,,,494,32006.0,49882.0,26813.0,47573.0,42509.0,22553.0
,,,,,,,,495,30326.0,47238.0,26969.0,47004.0,41675.0,22705.0
,,,,,,,,496,30350.0,47277.0,27515.0,46801.0,42155.0,24314.0
,,,,,,,,497,30521.0,47545.0,27702.0,46357.0,43905.0,23559.0
,,,,,,,,498,29499.0,45963.0,26694.0,45612.0,42277.0,24955.0
,,,,,,,,499,28643.0,44630.0,27671.0,46186.0,44233.0,24682.0
,,,,,,,,500,28263.0,44038.0,26795.0,44465.0,43867.0,23022.0
,,,,,,,,501,26820.0,41781.0,24225.0,41194.0,40305.0,21038.0
,,,,,,,,502,22847.0,35567.0,21703.0,38289.0,36158.0,18692.0
,,,,,,,,503,20217.0,31461.0,19402.0,35442.0,31456.0,16493.0
,,,,,,,,504,18064.0,28107.0,17396.0,32093.0,27607.0,14958.0
,,,,,,,,505,15248.0,23717.0,18387.0,31234.0,26020.0,14731.0
,,,,,,,,506,15016.0,23361.0,17270.0,29778.0,23094.0,14518.0
,,,,,,,,507,17125.0,26660.0,17273.0,29563.0,23446.0,14190.0
,,,,,,,,508,16759.0,26082.0,16826.0,28787.0,23249.0,13658.0
,,,,,,,,509,16314.0,25380.0,16231.0,27874.0,22467.0,13911.0
,,,,,,,,510,16498.0,25662.0,16648.0,27725.0,23066.0,14376.0
,,,,,,,,511,16409.0,25531.0,17666.0,29093.0,24959.0,14778.0
,,,,,,,,512,17177.0,26734.0,19319.0,32100.0,28135.0,16346.0
,,,,,,,,513,18599.0,28957.0,21783.0,36656.0,31897.0,18330.0
,,,,,,,,514,20684.0,32221.0,24434.0,41847.0,36428.0,20025.0
,,,,,,,,515,22899.0,35679.0,27180.0,46936.0,39923.0,21991.0
,,,,,,,,516,25187.0,39254.0,29713.0,51564.0,43014.0,24012.0
,,,,,,,,517,27416.0,42736.0,31952.0,55370.0,46171.0,24883.0
,,,,,,,,518,28510.0,44438.0,32400.0,55725.0,47111.0,24459.0
,,,,,,,,519,25765.0,40125.0,32723.0,56845.0,46486.0,25180.0
,,,,,,,,520,26312.0,40978.0,33263.0,57999.0,47574.0,26458.0
,,,,,,,,521,27890.0,43450.0,33438.0,57660.0,49586.0,25671.0
,,,,,,,,522,26837.0,41807.0,32791.0,56418.0,48415.0,27745.0
,,,,,,,,523,27796.0,43313.0,33685.0,57107.0,50923.0,27741.0
,,,,,,,,524,27669.0,43120.0,32817.0,54583.0,49712.0,25255.0
,,,,,,,,525,25096.0,39095.0,30014.0,49542.0,45877.0,23856.0
,,,,,,,,526,23360.0,36386.0,26844.0,45642.0,42108.0,21053.0
,,,,,,,,527,19261.0,29983.0,23570.0,40242.0,36918.0,18531.0
,,,,,,,,528,16075.0,25013.0,20113.0,33984.0,31341.0,13988.0
,,,,,,,,529,13098.0,20408.0,16589.0,29445.0,24088.0,13957.0
,,,,,,,,530,14115.0,22003.0,16193.0,28988.0,23082.0,13859.0
,,,,,,,,531,15865.0,24751.0,16021.0,28603.0,22853.0,13937.0
,,,,,,,,532,15929.0,24846.0,16225.0,28952.0,23173.0,13863.0
,,,,,,,,533,16087.0,25081.0,16780.0,29530.0,23860.0,14904.0
,,,,,,,,534,17328.0,27015.0,18579.0,31530.0,26399.0,16810.0
,,,,,,,,535,19014.0,29655.0,21279.0,35707.0,31665.0,19023.0
,,,,,,,,536,21556.0,33628.0,23922.0,40382.0,36344.0,19526.0
,,,,,,,,537,23073.0,35996.0,25284.0,42957.0,37703.0,19579.0
,,,,,,,,538,23895.0,37273.0,26213.0,45175.0,38039.0,20626.0
,,,,,,,,539,25749.0,40165.0,28412.0,48777.0,39969.0,22029.0
,,,,,,,,540,27876.0,43486.0,30407.0,52406.0,42286.0,23096.0
,,,,,,,,541,29416.0,45891.0,32050.0,54648.0,43996.0,23579.0
,,,,,,,,542,30486.0,47557.0,32298.0,55692.0,44659.0,24010.0
,,,,,,,,543,28382.0,44248.0,33703.0,58223.0,45674.0,27136.0
,,,,,,,,544,31203.0,48659.0,36168.0,62048.0,49694.0,30879.0
,,,,,,,,545,34621.0,54012.0,38538.0,64694.0,54817.0,33634.0
,,,,,,,,546,35643.0,55624.0,38577.0,64421.0,58154.0,29279.0
,,,,,,,,547,30847.0,48131.0,33583.0,56232.0,51400.0,23191.0
,,,,,,,,548,24939.0,38899.0,28091.0,47195.0,41602.0,21287.0
,,,,,,,,549,23082.0,36002.0,25542.0,42293.0,38369.0,19576.0
,,,,,,,,550,19838.0,30933.0,22520.0,37566.0,33953.0,17041.0
,,,,,,,,551,16767.0,26140.0,19757.0,33629.0,29944.0,16569.0
,,,,,,,,552,14912.0,23238.0,18230.0,31297.0,26618.0,15014.0
,,,,,,,,553,14389.0,22418.0,17313.0,29931.0,24684.0,14629.0
,,,,,,,,554,15113.0,23558.0,16929.0,29562.0,23576.0,14533.0
,,,,,,,,555,16819.0,26237.0,16690.0,29012.0,23105.0,14611.0
,,,,,,,,556,16802.0,26204.0,16819.0,28999.0,23560.0,14394.0
,,,,,,,,557,16851.0,26269.0,17164.0,29619.0,24114.0,15357.0
,,,,,,,,558,17924.0,27941.0,18892.0,31718.0,26633.0,17206.0
,,,,,,,,559,19644.0,30635.0,21389.0,35920.0,31791.0,19523.0
,,,,,,,,560,22270.0,34740.0,23898.0,40383.0,36233.0,20230.0
,,,,,,,,561,23719.0,37003.0,25379.0,42791.0,37599.0,20204.0
,,,,,,,,562,24794.0,38675.0,26507.0,44919.0,37844.0,21557.0
,,,,,,,,563,26854.0,41887.0,28571.0,48612.0,39535.0,23174.0
,,,,,,,,564,29192.0,45535.0,30807.0,52292.0,41831.0,24515.0
,,,,,,,,565,30927.0,48243.0,32085.0,54743.0,43329.0,25000.0
,,,,,,,,566,32235.0,50280.0,32287.0,55622.0,43981.0,25702.0
,,,,,,,,567,31037.0,48392.0,33729.0,58646.0,44092.0,28827.0
,,,,,,,,568,34012.0,53044.0,36334.0,62756.0,48527.0,32748.0
,,,,,,,,569,37700.0,58820.0,38561.0,65242.0,53666.0,35754.0
,,,,,,,,570,38665.0,60344.0,38606.0,64050.0,57440.0,31224.0
,,,,,,,,571,34011.0,53075.0,33641.0,56117.0,50715.0,24460.0
,,,,,,,,572,26804.0,41809.0,28320.0,48220.0,41276.0,22265.0
,,,,,,,,573,24599.0,38368.0,25597.0,43119.0,38274.0,20472.0
,,,,,,,,574,21087.0,32883.0,22674.0,38756.0,34096.0,17995.0
,,,,,,,,575,17843.0,27819.0,20185.0,34512.0,29766.0,16481.0
,,,,,,,,576,15685.0,24443.0,18583.0,32418.0,26330.0,15408.0
,,,,,,,,577,15023.0,23407.0,17602.0,30787.0,24019.0,15185.0
,,,,,,,,578,15657.0,24405.0,17204.0,30167.0,23260.0,15110.0
,,,,,,,,579,17143.0,26740.0,16853.0,29620.0,23308.0,15085.0
,,,,,,,,580,17159.0,26759.0,17017.0,29695.0,23898.0,14896.0
,,,,,,,,581,17164.0,26758.0,17420.0,30168.0,24434.0,15842.0
,,,,,,,,582,18349.0,28602.0,19003.0,32196.0,26838.0,17527.0
,,,,,,,,583,20053.0,31270.0,21518.0,36298.0,31948.0,19769.0
,,,,,,,,584,22726.0,35451.0,23885.0,40501.0,36421.0,20540.0
,,,,,,,,585,24217.0,37775.0,24848.0,42766.0,37843.0,20498.0
,,,,,,,,586,25421.0,39650.0,26022.0,44852.0,38059.0,21768.0
,,,,,,,,587,27489.0,42875.0,28190.0,48089.0,40096.0,23629.0
,,,,,,,,588,30000.0,46793.0,30529.0,51281.0,42853.0,25184.0
,,,,,,,,589,31802.0,49606.0,31950.0,53479.0,44546.0,25774.0
,,,,,,,,590,33180.0,51752.0,32053.0,54410.0,45268.0,25790.0
,,,,,,,,591,31455.0,49036.0,33307.0,56106.0,45729.0,28881.0
,,,,,,,,592,34332.0,53537.0,35968.0,60608.0,50404.0,32700.0
,,,,,,,,593,37234.0,58084.0,38315.0,62831.0,55717.0,35516.0
,,,,,,,,594,38217.0,59636.0,38328.0,61748.0,59311.0,31532.0
,,,,,,,,595,32992.0,51474.0,33464.0,54095.0,52336.0,24961.0
,,,,,,,,596,27072.0,42226.0,28195.0,46796.0,42615.0,22906.0
,,,,,,,,597,25408.0,39629.0,25599.0,42366.0,39297.0,21328.0
,,,,,,,,598,22070.0,34416.0,22770.0,37786.0,34977.0,18901.0
,,,,,,,,599,19853.0,30961.0,20131.0,34031.0,30483.0,17518.0
,,,,,,,,600,17433.0,27178.0,18432.0,31642.0,27033.0,16174.0
,,,,,,,,601,17586.0,27417.0,17848.0,30224.0,24440.0,15996.0
,,,,,,,,602,16688.0,26014.0,17224.0,29227.0,23536.0,15495.0
,,,,,,,,603,17521.0,27327.0,16859.0,28744.0,23425.0,15509.0
,,,,,,,,604,17597.0,27439.0,16978.0,28844.0,23998.0,15154.0
,,,,,,,,605,17603.0,27438.0,17350.0,29429.0,24386.0,15985.0
,,,,,,,,606,18842.0,29367.0,18994.0,31117.0,26884.0,17807.0
,,,,,,,,607,20641.0,32185.0,21359.0,34530.0,31686.0,20227.0
,,,,,,,,608,22972.0,35831.0,23875.0,37943.0,36392.0,21185.0
,,,,,,,,609,24270.0,37857.0,25220.0,39902.0,37840.0,21251.0
,,,,,,,,610,25233.0,39356.0,26298.0,41850.0,38294.0,22806.0
,,,,,,,,611,27074.0,42228.0,28142.0,44936.0,40119.0,24604.0
,,,,,,,,612,29150.0,45468.0,30243.0,48038.0,42575.0,26036.0
,,,,,,,,613,30599.0,47731.0,31702.0,50129.0,44395.0,26820.0
,,,,,,,,614,31646.0,49365.0,32206.0,51301.0,45170.0,27227.0
,,,,,,,,615,31347.0,48890.0,33437.0,54008.0,45525.0,30616.0
,,,,,,,,616,34285.0,53489.0,35533.0,58002.0,50074.0,34219.0
,,,,,,,,617,36301.0,56650.0,37052.0,60246.0,55050.0,36999.0
,,,,,,,,618,36692.0,57273.0,36195.0,58226.0,57943.0,32014.0
,,,,,,,,619,31858.0,49720.0,31536.0,50893.0,50873.0,25269.0
,,,,,,,,620,26460.0,41281.0,26987.0,43995.0,41371.0,23376.0
,,,,,,,,621,24013.0,37456.0,24652.0,39990.0,38184.0,21661.0
,,,,,,,,622,22767.0,35521.0,22041.0,35348.0,34582.0,18998.0
,,,,,,,,623,19836.0,30943.0,19772.0,32134.0,30409.0,17735.0
,,,,,,,,624,18194.0,28375.0,18702.0,30217.0,27330.0,16553.0
,,,,,,,,625,17431.0,27178.0,17690.0,29352.0,25089.0,16133.0
,,,,,,,,626,17526.0,27334.0,17148.0,28694.0,23820.0,15716.0
,,,,,,,,627,17372.0,27095.0,16795.0,28313.0,23338.0,15630.0
,,,,,,,,628,17290.0,26962.0,17016.0,28657.0,23626.0,15395.0
,,,,,,,,629,17320.0,27000.0,17511.0,29291.0,24285.0,16274.0
,,,,,,,,630,18559.0,28927.0,19000.0,31125.0,26614.0,18048.0
,,,,,,,,631,20371.0,31764.0,21035.0,34602.0,31391.0,20363.0
,,,,,,,,632,22668.0,35358.0,23201.0,37652.0,35937.0,21462.0
,,,,,,,,633,23961.0,37375.0,24202.0,38410.0,37528.0,21457.0
,,,,,,,,634,24677.0,38490.0,24855.0,38921.0,37600.0,22929.0
,,,,,,,,635,26274.0,40982.0,26062.0,41322.0,39019.0,24693.0
,,,,,,,,636,28056.0,43764.0,27421.0,43280.0,41052.0,26162.0
,,,,,,,,637,29211.0,45571.0,28591.0,44070.0,42579.0,26878.0
,,,,,,,,638,30090.0,46941.0,29265.0,43902.0,43325.0,27501.0
,,,,,,,,639,30402.0,47422.0,30531.0,46132.0,43432.0,30459.0
,,,,,,,,640,31447.0,49052.0,32833.0,49991.0,48058.0,34427.0
,,,,,,,,641,32849.0,51244.0,34507.0,52400.0,53079.0,37294.0
,,,,,,,,642,34590.0,53986.0,33788.0,50939.0,55753.0,32440.0
,,,,,,,,643,30306.0,47295.0,29005.0,44567.0,48766.0,25678.0
,,,,,,,,644,24708.0,38549.0,24372.0,38647.0,39450.0,23362.0
,,,,,,,,645,23378.0,36476.0,22581.0,35604.0,36605.0,21770.0
,,,,,,,,646,21228.0,33120.0,20616.0,32928.0,32879.0,19709.0
,,,,,,,,647,16410.0,25581.0,19020.0,30375.0,29411.0,18355.0
,,,,,,,,648,17298.0,26972.0,18388.0,30397.0,26464.0,19089.0
,,,,,,,,649,17944.0,27935.0,18757.0,30935.0,26804.0,16998.0
,,,,,,,,650,17113.0,26637.0,17475.0,29243.0,24219.0,16786.0
,,,,,,,,651,18011.0,28035.0,17318.0,28754.0,24362.0,16325.0
,,,,,,,,652,17673.0,27500.0,17067.0,28206.0,24070.0,15517.0
,,,,,,,,653,17259.0,26846.0,16967.0,27759.0,23534.0,15818.0
,,,,,,,,654,17561.0,27314.0,17290.0,28245.0,24355.0,16264.0
,,,,,,,,655,17773.0,27649.0,18114.0,29608.0,26225.0,16817.0
,,,,,,,,656,18497.0,28787.0,19624.0,32567.0,29254.0,18693.0
,,,,,,,,657,20509.0,31928.0,21771.0,36000.0,32552.0,21290.0
,,,,,,,,658,23052.0,35906.0,23908.0,40087.0,36767.0,23522.0
,,,,,,,,659,25102.0,39110.0,25939.0,44055.0,39647.0,26128.0
,,,,,,,,660,27445.0,42768.0,27965.0,47578.0,42491.0,28691.0
,,,,,,,,661,29407.0,45839.0,29533.0,49989.0,45051.0,29673.0
,,,,,,,,662,30313.0,47246.0,29893.0,49307.0,45747.0,29567.0
,,,,,,,,663,28561.0,44494.0,29908.0,47480.0,45619.0,29773.0
,,,,,,,,664,28815.0,44891.0,30426.0,46219.0,46995.0,30254.0
,,,,,,,,665,29027.0,45223.0,30155.0,44874.0,48316.0,28770.0
,,,,,,,,666,27760.0,43250.0,28733.0,44224.0,46628.0,30559.0
,,,,,,,,667,28270.0,44051.0,29408.0,45585.0,48832.0,30377.0
,,,,,,,,668,27114.0,42251.0,29019.0,44754.0,47733.0,28773.0
,,,,,,,,669,25485.0,39705.0,27076.0,42150.0,44464.0,26406.0
,,,,,,,,670,22798.0,35504.0,24839.0,38219.0,40510.0,23719.0
,,,,,,,,671,19869.0,30933.0,22155.0,33969.0,35615.0,21307.0
,,,,,,,,672,17240.0,26829.0,19871.0,30580.0,30440.0,18806.0
,,,,,,,,673,17614.0,27446.0,19828.0,27204.0,34338.0,18287.0
,,,,,,,,674,16213.0,25258.0,18783.0,25869.0,31639.0,18815.0
,,,,,,,,675,15773.0,24569.0,18732.0,25572.0,31047.0,18644.0
