Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,95,0.0,41828.0,3259.0
,,,,,,,,96,0.0,39844.0,3136.0
,,,,,,,,97,0.0,38636.0,3065.0
,,,,,,,,98,0.0,38530.0,3034.0
,,,,,,,,99,0.0,40572.0,3068.0
,,,,,,,,100,0.0,44706.0,3236.0
,,,,,,,,101,0.0,46265.0,3299.0
,,,,,,,,102,0.0,47901.0,3405.0
,,,,,,,,103,0.0,50665.0,3585.0
,,,,,,,,104,0.0,54001.0,3791.0
,,,,,,,,105,0.0,57215.0,3980.0
,,,,,,,,106,0.0,60272.0,4161.0
,,,,,,,,107,0.0,63402.0,4383.0
,,,,,,,,108,0.0,66289.0,4566.0
,,,,,,,,109,0.0,68677.0,4710.0
,,,,,,,,110,0.0,70178.0,4793.0
,,,,,,,,111,0.0,69828.0,4727.0
,,,,,,,,112,0.0,66649.0,4570.0
,,,,,,,,113,0.0,63275.0,4425.0
,,,,,,,,114,0.0,61816.0,4264.0
,,,,,,,,115,0.0,59005.0,4109.0
,,,,,,,,116,0.0,54172.0,3875.0
,,,,,,,,117,0.0,49245.0,3648.0
,,,,,,,,118,0.0,44862.0,3452.0
,,,,,,,,119,0.0,42024.0,3316.0
,,,,,,,,120,0.0,39790.0,3215.0
,,,,,,,,121,0.0,38271.0,3145.0
,,,,,,,,122,0.0,37436.0,3096.0
,,,,,,,,123,0.0,37754.0,3088.0
,,,,,,,,124,0.0,38799.0,3133.0
,,,,,,,,125,0.0,39887.0,3158.0
,,,,,,,,126,0.0,43300.0,3324.0
,,,,,,,,127,0.0,47425.0,3534.0
,,,,,,,,128,0.0,51516.0,3747.0
,,,,,,,,129,0.0,55773.0,3945.0
,,,,,,,,130,0.0,59229.0,4137.0
,,,,,,,,131,0.0,62329.0,4327.0
,,,,,,,,132,0.0,65005.0,4484.0
,,,,,,,,133,0.0,66833.0,4594.0
,,,,,,,,134,0.0,67581.0,4653.0
,,,,,,,,135,0.0,66970.0,4618.0
,,,,,,,,136,0.0,64815.0,4507.0
,,,,,,,,137,0.0,61744.0,4348.0
,,,,,,,,138,0.0,60569.0,4209.0
,,,,,,,,139,0.0,58359.0,4069.0
,,,,,,,,140,0.0,54326.0,3829.0
,,,,,,,,141,0.0,50247.0,3583.0
,,,,,,,,142,0.0,46657.0,3401.0
,,,,,,,,143,0.0,43701.0,3247.0
,,,,,,,,144,0.0,41229.0,3135.0
,,,,,,,,145,0.0,39549.0,3062.0
,,,,,,,,146,0.0,38385.0,3004.0
,,,,,,,,147,0.0,38084.0,2996.0
,,,,,,,,148,0.0,38255.0,2998.0
,,,,,,,,149,0.0,38555.0,2993.0
,,,,,,,,150,0.0,40938.0,3118.0
,,,,,,,,151,0.0,43695.0,3291.0
,,,,,,,,152,0.0,46434.0,3474.0
,,,,,,,,153,0.0,49162.0,3654.0
,,,,,,,,154,0.0,52169.0,3861.0
,,,,,,,,155,0.0,55225.0,4062.0
,,,,,,,,156,0.0,57658.0,4242.0
,,,,,,,,157,0.0,59645.0,4400.0
,,,,,,,,158,0.0,61148.0,4516.0
,,,,,,,,159,0.0,61718.0,4545.0
,,,,,,,,160,0.0,60457.0,4465.0
,,,,,,,,161,0.0,58301.0,4313.0
,,,,,,,,162,0.0,57915.0,4168.0
,,,,,,,,163,0.0,56102.0,4055.0
,,,,,,,,164,0.0,51807.0,3777.0
,,,,,,,,165,0.0,46527.0,3478.0
,,,,,,,,166,0.0,42373.0,3240.0
,,,,,,,,167,0.0,39880.0,3113.0
,,,,,,,,168,0.0,38261.0,3027.0
,,,,,,,,169,0.0,31838.0,2911.0
,,,,,,,,170,0.0,33144.0,2968.0
,,,,,,,,171,0.0,36640.0,3120.0
,,,,,,,,172,0.0,42337.0,3402.0
,,,,,,,,173,0.0,44989.0,3578.0
,,,,,,,,174,0.0,43946.0,3524.0
,,,,,,,,175,0.0,43321.0,3463.0
,,,,,,,,176,0.0,42723.0,3424.0
,,,,,,,,177,0.0,42083.0,3380.0
,,,,,,,,178,0.0,41467.0,3317.0
,,,,,,,,179,0.0,41300.0,3296.0
,,,,,,,,180,0.0,41067.0,3275.0
,,,,,,,,181,0.0,40963.0,3283.0
,,,,,,,,182,0.0,41082.0,3295.0
,,,,,,,,183,0.0,40831.0,3274.0
,,,,,,,,184,0.0,41408.0,3273.0
,,,,,,,,185,0.0,43675.0,3383.0
,,,,,,,,186,0.0,43043.0,3371.0
,,,,,,,,187,0.0,41120.0,3277.0
,,,,,,,,188,0.0,37818.0,3127.0
,,,,,,,,189,0.0,34612.0,2982.0
,,,,,,,,190,0.0,32603.0,2897.0
,,,,,,,,191,0.0,31635.0,2856.0
,,,,,,,,192,0.0,31319.0,2849.0
,,,,,,,,193,0.0,31521.0,2861.0
,,,,,,,,194,0.0,32593.0,2903.0
,,,,,,,,195,0.0,35788.0,3039.0
,,,,,,,,196,0.0,41317.0,3306.0
,,,,,,,,197,0.0,43690.0,3480.0
,,,,,,,,198,0.0,42500.0,3438.0
,,,,,,,,199,0.0,41965.0,3381.0
,,,,,,,,200,0.0,41730.0,3349.0
,,,,,,,,201,0.0,41557.0,3325.0
,,,,,,,,202,0.0,41500.0,3296.0
,,,,,,,,203,0.0,41822.0,3331.0
,,,,,,,,204,0.0,42113.0,3354.0
,,,,,,,,205,0.0,42574.0,3390.0
,,,,,,,,206,0.0,42996.0,3435.0
,,,,,,,,207,0.0,42756.0,3408.0
,,,,,,,,208,0.0,42735.0,3362.0
,,,,,,,,209,0.0,44611.0,3430.0
,,,,,,,,210,0.0,43962.0,3402.0
,,,,,,,,211,0.0,41800.0,3297.0
,,,,,,,,212,0.0,38390.0,3130.0
,,,,,,,,213,0.0,34684.0,2963.0
,,,,,,,,214,0.0,32270.0,2838.0
,,,,,,,,215,0.0,30883.0,2783.0
,,,,,,,,216,0.0,30201.0,2761.0
,,,,,,,,217,0.0,29970.0,2755.0
,,,,,,,,218,0.0,30741.0,2786.0
,,,,,,,,219,0.0,33494.0,2908.0
,,,,,,,,220,0.0,38588.0,3158.0
,,,,,,,,221,0.0,40786.0,3309.0
,,,,,,,,222,0.0,40065.0,3260.0
,,,,,,,,223,0.0,40997.0,3262.0
,,,,,,,,224,0.0,42195.0,3293.0
,,,,,,,,225,0.0,43336.0,3322.0
,,,,,,,,226,0.0,44325.0,3352.0
,,,,,,,,227,0.0,45798.0,3425.0
,,,,,,,,228,0.0,47229.0,3472.0
,,,,,,,,229,0.0,48534.0,3527.0
,,,,,,,,230,0.0,49620.0,3591.0
,,,,,,,,231,0.0,49272.0,3547.0
,,,,,,,,232,0.0,47573.0,3427.0
,,,,,,,,233,0.0,46710.0,3385.0
,,,,,,,,234,0.0,45397.0,3331.0
,,,,,,,,235,0.0,44078.0,3269.0
,,,,,,,,236,0.0,40805.0,3142.0
,,,,,,,,237,0.0,36729.0,2977.0
,,,,,,,,238,0.0,33835.0,2867.0
,,,,,,,,239,0.0,32204.0,2813.0
,,,,,,,,240,0.0,31254.0,2784.0
,,,,,,,,241,0.0,30833.0,2775.0
,,,,,,,,242,0.0,31325.0,2798.0
,,,,,,,,243,0.0,33802.0,2895.0
,,,,,,,,244,0.0,38581.0,3123.0
,,,,,,,,245,0.0,40958.0,3291.0
,,,,,,,,246,0.0,40484.0,3255.0
,,,,,,,,247,0.0,41607.0,3268.0
,,,,,,,,248,0.0,43395.0,3292.0
,,,,,,,,249,0.0,45148.0,3327.0
,,,,,,,,250,0.0,46964.0,3368.0
,,,,,,,,251,0.0,49107.0,3448.0
,,,,,,,,252,0.0,50864.0,3510.0
,,,,,,,,253,0.0,52346.0,3579.0
,,,,,,,,254,0.0,53258.0,3640.0
,,,,,,,,255,0.0,52601.0,3592.0
,,,,,,,,256,0.0,51182.0,3520.0
,,,,,,,,257,0.0,51547.0,3553.0
,,,,,,,,258,0.0,49920.0,3502.0
,,,,,,,,259,0.0,47024.0,3383.0
,,,,,,,,260,0.0,43128.0,3210.0
,,,,,,,,261,0.0,38828.0,3024.0
,,,,,,,,262,0.0,35707.0,2904.0
,,,,,,,,263,0.0,33586.0,2792.0
,,,,,,,,264,0.0,32033.0,2678.0
,,,,,,,,265,0.0,31485.0,2720.0
,,,,,,,,266,0.0,32061.0,2780.0
,,,,,,,,267,0.0,34501.0,2880.0
,,,,,,,,268,0.0,39419.0,3106.0
,,,,,,,,269,0.0,41667.0,3260.0
,,,,,,,,270,0.0,41194.0,3230.0
,,,,,,,,271,0.0,42881.0,3244.0
,,,,,,,,272,0.0,45140.0,3316.0
,,,,,,,,273,0.0,47184.0,3367.0
,,,,,,,,274,0.0,49031.0,3397.0
,,,,,,,,275,0.0,51198.0,3486.0
,,,,,,,,276,0.0,52807.0,3573.0
,,,,,,,,277,0.0,54012.0,3651.0
,,,,,,,,278,0.0,54345.0,3695.0
,,,,,,,,279,0.0,52992.0,3647.0
,,,,,,,,280,0.0,50760.0,3532.0
,,,,,,,,281,0.0,50243.0,3514.0
,,,,,,,,282,0.0,48322.0,3446.0
,,,,,,,,283,0.0,46212.0,3361.0
,,,,,,,,284,0.0,43407.0,3234.0
,,,,,,,,285,0.0,40023.0,3087.0
,,,,,,,,286,0.0,36957.0,2959.0
,,,,,,,,287,0.0,34709.0,2872.0
,,,,,,,,288,0.0,33313.0,2813.0
,,,,,,,,289,0.0,32424.0,2780.0
,,,,,,,,290,0.0,32034.0,2766.0
,,,,,,,,291,0.0,32490.0,2792.0
,,,,,,,,292,0.0,33864.0,2849.0
,,,,,,,,293,0.0,35432.0,2943.0
,,,,,,,,294,0.0,36902.0,3011.0
,,,,,,,,295,0.0,39715.0,3108.0
,,,,,,,,296,0.0,42672.0,3193.0
,,,,,,,,297,0.0,45089.0,3259.0
,,,,,,,,298,0.0,47055.0,3296.0
,,,,,,,,299,0.0,48484.0,3341.0
,,,,,,,,300,0.0,49030.0,3392.0
,,,,,,,,301,0.0,49215.0,3419.0
,,,,,,,,302,0.0,49178.0,3421.0
,,,,,,,,303,0.0,48057.0,3388.0
,,,,,,,,304,0.0,46919.0,3338.0
,,,,,,,,305,0.0,47046.0,3386.0
,,,,,,,,306,0.0,45454.0,3327.0
,,,,,,,,307,0.0,43311.0,3229.0
,,,,,,,,308,0.0,40618.0,3106.0
,,,,,,,,309,0.0,37628.0,2982.0
,,,,,,,,310,0.0,34656.0,2863.0
,,,,,,,,311,0.0,32614.0,2794.0
,,,,,,,,312,0.0,31330.0,2752.0
,,,,,,,,313,0.0,30466.0,2730.0
,,,,,,,,314,0.0,30014.0,2716.0
,,,,,,,,315,0.0,29970.0,2726.0
,,,,,,,,316,0.0,30436.0,2766.0
,,,,,,,,317,0.0,31460.0,2827.0
,,,,,,,,318,0.0,32708.0,2891.0
,,,,,,,,319,0.0,35471.0,3007.0
,,,,,,,,320,0.0,37836.0,3107.0
,,,,,,,,321,0.0,39631.0,3148.0
,,,,,,,,322,0.0,41587.0,3181.0
,,,,,,,,323,0.0,43417.0,3240.0
,,,,,,,,324,0.0,45040.0,3277.0
,,,,,,,,325,0.0,46196.0,3331.0
,,,,,,,,326,0.0,46662.0,3376.0
,,,,,,,,327,0.0,46397.0,3388.0
,,,,,,,,328,0.0,46366.0,3369.0
,,,,,,,,329,0.0,47590.0,3412.0
,,,,,,,,330,0.0,46309.0,3373.0
,,,,,,,,331,0.0,44146.0,3276.0
,,,,,,,,332,0.0,41563.0,3157.0
,,,,,,,,333,0.0,38099.0,3003.0
,,,,,,,,334,0.0,34747.0,2859.0
,,,,,,,,335,0.0,32338.0,2770.0
,,,,,,,,336,0.0,30959.0,2722.0
,,,,,,,,337,0.0,36177.0,3143.0
,,,,,,,,338,0.0,36313.0,3164.0
,,,,,,,,339,0.0,36860.0,3198.0
,,,,,,,,340,0.0,38111.0,3261.0
,,,,,,,,341,0.0,39842.0,3353.0
,,,,,,,,342,0.0,40892.0,3419.0
,,,,,,,,343,0.0,41302.0,3430.0
,,,,,,,,344,0.0,40552.0,3361.0
,,,,,,,,345,0.0,39172.0,3241.0
,,,,,,,,346,0.0,37880.0,3136.0
,,,,,,,,347,0.0,36986.0,3074.0
,,,,,,,,348,0.0,36175.0,3007.0
,,,,,,,,349,0.0,35588.0,2968.0
,,,,,,,,350,0.0,35303.0,2953.0
,,,,,,,,351,0.0,35512.0,2972.0
,,,,,,,,352,0.0,36698.0,3002.0
,,,,,,,,353,0.0,39356.0,3083.0
,,,,,,,,354,0.0,41052.0,3234.0
,,,,,,,,355,0.0,40460.0,3194.0
,,,,,,,,356,0.0,38967.0,3130.0
,,,,,,,,357,0.0,36379.0,2999.0
,,,,,,,,358,0.0,33499.0,2867.0
,,,,,,,,359,0.0,31337.0,2802.0
,,,,,,,,360,0.0,30213.0,2750.0
,,,,,,,,361,0.0,29624.0,2748.0
,,,,,,,,362,0.0,29671.0,2752.0
,,,,,,,,363,0.0,30655.0,2801.0
,,,,,,,,364,0.0,33716.0,2936.0
,,,,,,,,365,0.0,38943.0,3185.0
,,,,,,,,366,0.0,40555.0,3302.0
,,,,,,,,367,0.0,40215.0,3321.0
,,,,,,,,368,0.0,40517.0,3357.0
,,,,,,,,369,0.0,41027.0,3372.0
,,,,,,,,370,0.0,40989.0,3339.0
,,,,,,,,371,0.0,40677.0,3296.0
,,,,,,,,372,0.0,40533.0,3276.0
,,,,,,,,373,0.0,40317.0,3224.0
,,,,,,,,374,0.0,40114.0,3198.0
,,,,,,,,375,0.0,40162.0,3218.0
,,,,,,,,376,0.0,40633.0,3235.0
,,,,,,,,377,0.0,42711.0,3293.0
,,,,,,,,378,0.0,43781.0,3388.0
,,,,,,,,379,0.0,42861.0,3361.0
,,,,,,,,380,0.0,40801.0,3268.0
,,,,,,,,381,0.0,37613.0,3096.0
,,,,,,,,382,0.0,34159.0,2937.0
,,,,,,,,383,0.0,31747.0,2824.0
,,,,,,,,384,0.0,30427.0,2768.0
,,,,,,,,385,0.0,29835.0,2746.0
,,,,,,,,386,0.0,29759.0,2740.0
,,,,,,,,387,0.0,30484.0,2777.0
,,,,,,,,388,0.0,33318.0,2906.0
,,,,,,,,389,0.0,38259.0,3133.0
,,,,,,,,390,0.0,39914.0,3207.0
,,,,,,,,391,0.0,39824.0,3179.0
,,,,,,,,392,0.0,40465.0,3190.0
,,,,,,,,393,0.0,41318.0,3204.0
,,,,,,,,394,0.0,41770.0,3213.0
,,,,,,,,395,0.0,42016.0,3220.0
,,,,,,,,396,0.0,42474.0,3238.0
,,,,,,,,397,0.0,42431.0,3226.0
,,,,,,,,398,0.0,42441.0,3228.0
,,,,,,,,399,0.0,42556.0,3234.0
,,,,,,,,400,0.0,42672.0,3213.0
,,,,,,,,401,0.0,44571.0,3246.0
,,,,,,,,402,0.0,45754.0,3352.0
,,,,,,,,403,0.0,44911.0,3306.0
,,,,,,,,404,0.0,42764.0,3191.0
,,,,,,,,405,0.0,39354.0,3019.0
,,,,,,,,406,0.0,35945.0,2852.0
,,,,,,,,407,0.0,33269.0,2778.0
,,,,,,,,408,0.0,31863.0,2747.0
,,,,,,,,409,0.0,31160.0,2760.0
,,,,,,,,410,0.0,31144.0,2783.0
,,,,,,,,411,0.0,31957.0,2834.0
,,,,,,,,412,0.0,34850.0,2987.0
,,,,,,,,413,0.0,40081.0,3244.0
,,,,,,,,414,0.0,41655.0,3325.0
,,,,,,,,415,0.0,41304.0,3250.0
,,,,,,,,416,0.0,41498.0,3202.0
,,,,,,,,417,0.0,42242.0,3175.0
,,,,,,,,418,0.0,42927.0,3167.0
,,,,,,,,419,0.0,43518.0,3165.0
,,,,,,,,420,0.0,44412.0,3189.0
,,,,,,,,421,0.0,45016.0,3200.0
,,,,,,,,422,0.0,45175.0,3215.0
,,,,,,,,423,0.0,45196.0,3241.0
,,,,,,,,424,0.0,44633.0,3211.0
,,,,,,,,425,0.0,45608.0,3227.0
,,,,,,,,426,0.0,46959.0,3354.0
,,,,,,,,427,0.0,46029.0,3322.0
,,,,,,,,428,0.0,44111.0,3224.0
,,,,,,,,429,0.0,40778.0,3069.0
,,,,,,,,430,0.0,37130.0,2902.0
,,,,,,,,431,0.0,34490.0,2778.0
,,,,,,,,432,0.0,32939.0,2722.0
,,,,,,,,433,0.0,31933.0,2706.0
,,,,,,,,434,0.0,31604.0,2708.0
,,,,,,,,435,0.0,31986.0,2749.0
,,,,,,,,436,0.0,34265.0,2868.0
,,,,,,,,437,0.0,38954.0,3111.0
,,,,,,,,438,0.0,40338.0,3196.0
,,,,,,,,439,0.0,40875.0,3172.0
,,,,,,,,440,0.0,42248.0,3184.0
,,,,,,,,441,0.0,43434.0,3194.0
,,,,,,,,442,0.0,44466.0,3180.0
,,,,,,,,443,0.0,44929.0,3156.0
,,,,,,,,444,0.0,45602.0,3173.0
,,,,,,,,445,0.0,45897.0,3186.0
,,,,,,,,446,0.0,45999.0,3174.0
,,,,,,,,447,0.0,45458.0,3162.0
,,,,,,,,448,0.0,44537.0,3123.0
,,,,,,,,449,0.0,44656.0,3118.0
,,,,,,,,450,0.0,45014.0,3225.0
,,,,,,,,451,0.0,43731.0,3198.0
,,,,,,,,452,0.0,41851.0,3139.0
,,,,,,,,453,0.0,39307.0,3054.0
,,,,,,,,454,0.0,36222.0,2948.0
,,,,,,,,455,0.0,33664.0,2895.0
,,,,,,,,456,0.0,32032.0,2858.0
,,,,,,,,457,0.0,31044.0,2837.0
,,,,,,,,458,0.0,30765.0,2848.0
,,,,,,,,459,0.0,31011.0,2897.0
,,,,,,,,460,0.0,32055.0,2994.0
,,,,,,,,461,0.0,33931.0,3119.0
,,,,,,,,462,0.0,35488.0,3229.0
,,,,,,,,463,0.0,37337.0,3298.0
,,,,,,,,464,0.0,38393.0,3309.0
,,,,,,,,465,0.0,38574.0,3267.0
,,,,,,,,466,0.0,38221.0,3197.0
,,,,,,,,467,0.0,37578.0,3111.0
,,,,,,,,468,0.0,36905.0,3049.0
,,,,,,,,469,0.0,36363.0,3016.0
,,,,,,,,470,0.0,36149.0,2997.0
,,,,,,,,471,0.0,36130.0,2994.0
,,,,,,,,472,0.0,36404.0,3010.0
,,,,,,,,473,0.0,38056.0,3075.0
,,,,,,,,474,0.0,39792.0,3236.0
,,,,,,,,475,0.0,39454.0,3250.0
,,,,,,,,476,0.0,38626.0,3239.0
,,,,,,,,477,0.0,37266.0,3188.0
,,,,,,,,478,0.0,35607.0,3146.0
,,,,,,,,479,0.0,34224.0,3116.0
,,,,,,,,480,0.0,33446.0,3075.0
,,,,,,,,481,0.0,33103.0,3063.0
,,,,,,,,482,0.0,33209.0,3087.0
,,,,,,,,483,0.0,33648.0,3126.0
,,,,,,,,484,0.0,34921.0,3201.0
,,,,,,,,485,0.0,36760.0,3309.0
,,,,,,,,486,0.0,37966.0,3389.0
,,,,,,,,487,0.0,38836.0,3380.0
,,,,,,,,488,0.0,38441.0,3285.0
,,,,,,,,489,0.0,37415.0,3158.0
,,,,,,,,490,0.0,36515.0,3063.0
,,,,,,,,491,0.0,36045.0,3030.0
,,,,,,,,492,0.0,35765.0,2992.0
,,,,,,,,493,0.0,35619.0,2989.0
,,,,,,,,494,0.0,35706.0,2995.0
,,,,,,,,495,0.0,36031.0,3031.0
,,,,,,,,496,0.0,36640.0,3059.0
,,,,,,,,497,0.0,38399.0,3077.0
,,,,,,,,498,0.0,40660.0,3229.0
,,,,,,,,499,0.0,40009.0,3200.0
,,,,,,,,500,0.0,38388.0,3130.0
,,,,,,,,501,0.0,35792.0,2999.0
,,,,,,,,502,0.0,32792.0,2853.0
,,,,,,,,503,0.0,30884.0,2777.0
,,,,,,,,504,0.0,30068.0,2766.0
,,,,,,,,505,0.0,30094.0,2817.0
,,,,,,,,506,0.0,30739.0,2861.0
,,,,,,,,507,0.0,33048.0,2976.0
,,,,,,,,508,0.0,36485.0,3163.0
,,,,,,,,509,0.0,38967.0,3335.0
,,,,,,,,510,0.0,39210.0,3331.0
,,,,,,,,511,0.0,39776.0,3295.0
,,,,,,,,512,0.0,40379.0,3261.0
,,,,,,,,513,0.0,40632.0,3199.0
,,,,,,,,514,0.0,40865.0,3140.0
,,,,,,,,515,0.0,41455.0,3148.0
,,,,,,,,516,0.0,41968.0,3143.0
,,,,,,,,517,0.0,42444.0,3159.0
,,,,,,,,518,0.0,42908.0,3186.0
,,,,,,,,519,0.0,43070.0,3170.0
,,,,,,,,520,0.0,42874.0,3169.0
,,,,,,,,521,0.0,43305.0,3165.0
,,,,,,,,522,0.0,44715.0,3276.0
,,,,,,,,523,0.0,43109.0,3219.0
,,,,,,,,524,0.0,40483.0,3081.0
,,,,,,,,525,0.0,37080.0,2912.0
,,,,,,,,526,0.0,34154.0,2803.0
,,,,,,,,527,0.0,32348.0,2746.0
,,,,,,,,528,0.0,31353.0,2719.0
,,,,,,,,529,0.0,30852.0,2709.0
,,,,,,,,530,0.0,31060.0,2716.0
,,,,,,,,531,0.0,32795.0,2782.0
,,,,,,,,532,0.0,35788.0,2900.0
,,,,,,,,533,0.0,38198.0,3048.0
,,,,,,,,534,0.0,38727.0,3077.0
,,,,,,,,535,0.0,40092.0,3100.0
,,,,,,,,536,0.0,41709.0,3149.0
,,,,,,,,537,0.0,42893.0,3180.0
,,,,,,,,538,0.0,43483.0,3172.0
,,,,,,,,539,0.0,44293.0,3196.0
,,,,,,,,540,0.0,44838.0,3206.0
,,,,,,,,541,0.0,45402.0,3230.0
,,,,,,,,542,0.0,45785.0,3268.0
,,,,,,,,543,0.0,45549.0,3241.0
,,,,,,,,544,0.0,44827.0,3230.0
,,,,,,,,545,0.0,44985.0,3227.0
,,,,,,,,546,0.0,46171.0,3331.0
,,,,,,,,547,0.0,44633.0,3280.0
,,,,,,,,548,0.0,41920.0,3152.0
,,,,,,,,549,0.0,38354.0,2968.0
,,,,,,,,550,0.0,35340.0,2837.0
,,,,,,,,551,0.0,33424.0,2763.0
,,,,,,,,552,0.0,32197.0,2717.0
,,,,,,,,553,0.0,31638.0,2696.0
,,,,,,,,554,0.0,31792.0,2704.0
,,,,,,,,555,0.0,33495.0,2767.0
,,,,,,,,556,0.0,36588.0,2897.0
,,,,,,,,557,0.0,38737.0,3036.0
,,,,,,,,558,0.0,39373.0,3061.0
,,,,,,,,559,0.0,40709.0,3110.0
,,,,,,,,560,0.0,42481.0,3154.0
,,,,,,,,561,0.0,43916.0,3185.0
,,,,,,,,562,0.0,44849.0,3187.0
,,,,,,,,563,0.0,45819.0,3223.0
,,,,,,,,564,0.0,46408.0,3235.0
,,,,,,,,565,0.0,46769.0,3263.0
,,,,,,,,566,0.0,46864.0,3292.0
,,,,,,,,567,0.0,46487.0,3271.0
,,,,,,,,568,0.0,45567.0,3255.0
,,,,,,,,569,0.0,45610.0,3233.0
,,,,,,,,570,0.0,46539.0,3323.0
,,,,,,,,571,0.0,45170.0,3275.0
,,,,,,,,572,0.0,42390.0,3154.0
