Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,557,0.0,54777.0,3604.0
,,,,,,,,558,0.0,58259.0,3781.0
,,,,,,,,559,0.0,63017.0,4056.0
,,,,,,,,560,0.0,68681.0,4366.0
,,,,,,,,561,0.0,74091.0,4686.0
,,,,,,,,562,0.0,78887.0,4963.0
,,,,,,,,563,0.0,82805.0,5182.0
,,,,,,,,564,0.0,85279.0,5349.0
,,,,,,,,565,0.0,86703.0,5461.0
,,,,,,,,566,0.0,87279.0,5515.0
,,,,,,,,567,0.0,86360.0,5459.0
,,,,,,,,568,0.0,83958.0,5342.0
,,,,,,,,569,0.0,80375.0,5214.0
,,,,,,,,570,0.0,76907.0,5004.0
,,,,,,,,571,0.0,74328.0,4874.0
,,,,,,,,572,0.0,68881.0,4601.0
,,,,,,,,573,0.0,62468.0,4275.0
,,,,,,,,574,0.0,57069.0,4004.0
,,,,,,,,575,0.0,53041.0,3812.0
,,,,,,,,576,0.0,50270.0,3669.0
,,,,,,,,577,0.0,48634.0,3575.0
,,,,,,,,578,0.0,48126.0,3513.0
,,,,,,,,579,0.0,49206.0,3527.0
,,,,,,,,580,0.0,51022.0,3599.0
,,,,,,,,581,0.0,52820.0,3660.0
,,,,,,,,582,0.0,56649.0,3860.0
,,,,,,,,583,0.0,61715.0,4098.0
,,,,,,,,584,0.0,67140.0,4357.0
,,,,,,,,585,0.0,71954.0,4600.0
,,,,,,,,586,0.0,75634.0,4804.0
,,,,,,,,587,0.0,78301.0,5011.0
,,,,,,,,588,0.0,79910.0,5165.0
,,,,,,,,589,0.0,81092.0,5273.0
,,,,,,,,590,0.0,80963.0,5339.0
,,,,,,,,591,0.0,80026.0,5287.0
,,,,,,,,592,0.0,78113.0,5192.0
,,,,,,,,593,0.0,75322.0,5060.0
,,,,,,,,594,0.0,72567.0,4860.0
,,,,,,,,595,0.0,70749.0,4750.0
,,,,,,,,596,0.0,65820.0,4486.0
,,,,,,,,597,0.0,60149.0,4168.0
,,,,,,,,598,0.0,55256.0,3927.0
,,,,,,,,599,0.0,51838.0,3746.0
,,,,,,,,600,0.0,49472.0,3613.0
,,,,,,,,601,0.0,47972.0,3520.0
,,,,,,,,602,0.0,47460.0,3462.0
,,,,,,,,603,0.0,48374.0,3467.0
,,,,,,,,604,0.0,49833.0,3525.0
,,,,,,,,605,0.0,51570.0,3597.0
,,,,,,,,606,0.0,55451.0,3803.0
,,,,,,,,607,0.0,60089.0,4033.0
,,,,,,,,608,0.0,64827.0,4275.0
,,,,,,,,609,0.0,68749.0,4509.0
,,,,,,,,610,0.0,71626.0,4716.0
,,,,,,,,611,0.0,74356.0,4934.0
,,,,,,,,612,0.0,76102.0,5092.0
,,,,,,,,613,0.0,76957.0,5198.0
,,,,,,,,614,0.0,77004.0,5271.0
,,,,,,,,615,0.0,75879.0,5215.0
,,,,,,,,616,0.0,73525.0,5111.0
,,,,,,,,617,0.0,70644.0,4973.0
,,,,,,,,618,0.0,68052.0,4767.0
,,,,,,,,619,0.0,66294.0,4645.0
,,,,,,,,620,0.0,62355.0,4413.0
,,,,,,,,621,0.0,57997.0,4158.0
,,,,,,,,622,0.0,53731.0,3920.0
,,,,,,,,623,0.0,50426.0,3739.0
,,,,,,,,624,0.0,47848.0,3601.0
,,,,,,,,625,0.0,45901.0,3492.0
,,,,,,,,626,0.0,44903.0,3427.0
,,,,,,,,627,0.0,44965.0,3403.0
,,,,,,,,628,0.0,45084.0,3411.0
,,,,,,,,629,0.0,46177.0,3440.0
,,,,,,,,630,0.0,49835.0,3642.0
,,,,,,,,631,0.0,54191.0,3896.0
,,,,,,,,632,0.0,58393.0,4141.0
,,,,,,,,633,0.0,61700.0,4390.0
,,,,,,,,634,0.0,64134.0,4590.0
,,,,,,,,635,0.0,65200.0,4744.0
,,,,,,,,636,0.0,65635.0,4858.0
,,,,,,,,637,0.0,65804.0,4960.0
,,,,,,,,638,0.0,66155.0,5002.0
,,,,,,,,639,0.0,66423.0,4988.0
,,,,,,,,640,0.0,65475.0,4914.0
,,,,,,,,641,0.0,63147.0,4797.0
,,,,,,,,642,0.0,61372.0,4614.0
,,,,,,,,643,0.0,60152.0,4502.0
,,,,,,,,644,0.0,56735.0,4286.0
,,,,,,,,645,0.0,52981.0,4044.0
,,,,,,,,646,0.0,49079.0,3827.0
,,,,,,,,647,0.0,46101.0,3658.0
,,,,,,,,648,0.0,43774.0,3519.0
,,,,,,,,649,0.0,42144.0,3409.0
,,,,,,,,650,0.0,41083.0,3325.0
,,,,,,,,651,0.0,40901.0,3280.0
,,,,,,,,652,0.0,40792.0,3261.0
,,,,,,,,653,0.0,41563.0,3265.0
,,,,,,,,654,0.0,44745.0,3440.0
,,,,,,,,655,0.0,48063.0,3641.0
,,,,,,,,656,0.0,51393.0,3836.0
,,,,,,,,657,0.0,54634.0,4003.0
,,,,,,,,658,0.0,57451.0,4147.0
,,,,,,,,659,0.0,59706.0,4281.0
,,,,,,,,660,0.0,61274.0,4389.0
,,,,,,,,661,0.0,62096.0,4462.0
,,,,,,,,662,0.0,61838.0,4505.0
,,,,,,,,663,0.0,61276.0,4492.0
,,,,,,,,664,0.0,60131.0,4430.0
,,,,,,,,665,0.0,58720.0,4338.0
,,,,,,,,666,0.0,57875.0,4210.0
,,,,,,,,667,0.0,57730.0,4174.0
,,,,,,,,668,0.0,54739.0,4011.0
,,,,,,,,669,0.0,50642.0,3778.0
,,,,,,,,670,0.0,46966.0,3556.0
,,,,,,,,671,0.0,44393.0,3426.0
,,,,,,,,672,0.0,42969.0,3330.0
