,onshore_wind_turbine_1,biomass_2,conventional_hydroelectric_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combustion_turbine_6,natural_gas_steam_turbine_7,nuclear_8,onshore_wind_turbine_9,small_hydroelectric_10,solar_photovoltaic_11,conventional_steam_coal_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combustion_turbine_14,onshore_wind_turbine_15,solar_photovoltaic_16,naturalgas_ccccsavgcf_17,naturalgas_ccavgcf_18,naturalgas_ctavgcf_19,landbasedwind_ltrg1_20,landbasedwind_ltrg1_21,landbasedwind_ltrg1_22,utilitypv_losangeles_23,utilitypv_losangeles_24,utilitypv_losangeles_25,utilitypv_losangeles_26,battery_27,naturalgas_ccs100_28,naturalgas_ccccsavgcf_29,naturalgas_ccavgcf_30,naturalgas_ctavgcf_31,landbasedwind_ltrg1_32,landbasedwind_ltrg1_33,landbasedwind_ltrg1_34,offshorewind_otrg3_35,offshorewind_otrg3_36,offshorewind_otrg3_37,utilitypv_losangeles_38,utilitypv_losangeles_39,battery_40,naturalgas_ccs100_41,naturalgas_ccccsavgcf_42,naturalgas_ccavgcf_43,naturalgas_ctavgcf_44,landbasedwind_ltrg1_45,landbasedwind_ltrg1_46,landbasedwind_ltrg1_47,landbasedwind_ltrg1_48,landbasedwind_ltrg1_49,landbasedwind_ltrg1_50,landbasedwind_ltrg1_51,utilitypv_losangeles_52,utilitypv_losangeles_53,battery_54,naturalgas_ccs100_55
80,0.3454,1,0.208716987,1,1,1,1,1,0.4549,1,0.3397,1,1,1,0.3522,0.3337,1,1,1,1,1,1,0.7569,0.7404,0.713,0.7862,1,1,1,1,1,1,1,1,0.5503,0.6514,0.6234,0.5963,0.6013,1,1,1,1,1,1,1,1,1,1,1,1,0.4335,0.397,1,1
81,0.2573,1,0.208716987,1,1,1,1,1,0.5683,1,0.4557,1,1,1,0.447,0.5006,1,1,1,1,1,1,0.919,0.9031,0.8755,0.944,1,1,1,1,1,1,1,1,0.3764,0.3881,0.3786,0.6288,0.6876,1,1,1,1,1,1,1,1,1,1,1,1,0.5798,0.5912,1,1
82,0.187,1,0.208716987,1,1,1,1,1,0.5847,1,0.4802,1,1,1,0.4909,0.5081,1,1,1,1,1,1,0.9698,0.948,0.8953,0.9679,1,1,1,1,1,1,1,1,0.4015,0.4824,0.4554,0.6756,0.7201,1,1,1,1,1,1,1,1,1,1,1,1,0.6128,0.5885,1,1
83,0.1637,1,0.208716987,1,1,1,1,1,0.6528,1,0.525,1,1,1,0.3558,0.4741,1,1,1,1,1,1,0.9936,0.9802,0.8897,0.9789,1,1,1,1,1,1,1,1,0.6251,0.8316,0.7693,0.6869,0.8042,1,1,1,1,1,1,1,1,1,1,1,1,0.664,0.6591,1,1
84,0.1455,1,0.208716987,1,1,1,1,1,0.6518,1,0.5636,1,1,1,0.4584,0.5561,1,1,1,1,1,1,0.9762,0.948,0.873,0.9703,1,1,1,1,1,1,1,1,0.7893,0.945,0.9068,0.7061,0.7652,1,1,1,1,1,1,1,1,1,1,1,1,0.656,0.6567,1,1
85,0.2145,1,0.208716987,1,1,1,1,1,0.6812,1,0.5562,1,1,1,0.5086,0.4801,1,1,1,1,1,1,0.9784,0.9507,0.8649,0.9636,1,1,1,1,1,1,1,1,0.7761,0.9271,0.8881,0.6272,0.7508,1,1,1,1,1,1,1,1,1,1,1,1,0.5973,0.6256,1,1
86,0.2763,1,0.208716987,1,1,1,1,1,0.7391,1,0.5045,1,1,1,0.4154,0.3991,1,1,1,1,1,1,0.987,0.9637,0.8739,0.9699,1,1,1,1,1,1,1,1,0.891,0.9827,0.9709,0.5152,0.726,1,1,1,1,1,1,1,1,1,1,1,1,0.5351,0.5509,1,1
87,0.3513,1,0.208716987,1,1,1,1,1,0.6567,1,0.3938,1,1,1,0.3346,0.277,1,1,1,1,1,1,0.9291,0.9159,0.8579,0.9351,1,1,1,1,1,1,1,1,0.4918,0.5692,0.5384,0.3799,0.6595,1,1,1,1,1,1,1,1,1,1,1,1,0.504,0.5217,1,1
88,0.4241,1,0.208716987,1,1,1,1,1,0.6446,1,0.2078,1,1,1,0.3347,0.2545,1,1,1,1,1,1,0.7377,0.7252,0.6964,0.7529,1,1,1,1,1,1,1,1,0.7092,0.6553,0.6446,0.2139,0.4331,1,1,1,1,1,1,1,1,1,1,1,1,0.3384,0.3679,1,1
89,0.3965,1,0.208716987,1,1,1,1,1,0.6273,1,0.0364,1,1,1,0.337,0.1592,1,1,1,1,1,1,0.4334,0.4199,0.4098,0.4497,1,1,1,1,1,1,1,1,0.9688,0.9049,0.9165,0.0179,0.1658,1,1,1,1,1,1,1,1,1,1,1,1,0.1322,0.1759,1,1
90,0.5185,1,0.208716987,1,1,1,1,1,0.6228,1,0.0,1,1,1,0.2984,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,0.9989,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
91,0.7093,1,0.208716987,1,1,1,1,1,0.5641,1,0.0,1,1,1,0.3216,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
92,0.7452,1,0.208716987,1,1,1,1,1,0.4648,1,0.0,1,1,1,0.3571,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
93,0.7063,1,0.208716987,1,1,1,1,1,0.475,1,0.0,1,1,1,0.4219,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
94,0.6308,1,0.208716987,1,1,1,1,1,0.5336,1,0.0,1,1,1,0.5357,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9309,0.98,0.955,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
95,0.5919,1,0.208716987,1,1,1,1,1,0.6082,1,0.0,1,1,1,0.5058,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8625,0.9039,0.852,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
96,0.5224,1,0.208716987,1,1,1,1,1,0.5115,1,0.0,1,1,1,0.4117,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8845,0.8721,0.8667,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
97,0.5196,1,0.208716987,1,1,1,1,1,0.3824,1,0.0,1,1,1,0.3754,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7706,0.7199,0.7594,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
98,0.5049,1,0.208716987,1,1,1,1,1,0.3059,1,0.0,1,1,1,0.4443,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6171,0.6224,0.6237,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
99,0.3752,1,0.208716987,1,1,1,1,1,0.2285,1,0.0,1,1,1,0.4692,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.5287,0.5979,0.5782,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
100,0.4131,1,0.208716987,1,1,1,1,1,0.2162,1,0.0,1,1,1,0.4603,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.573,0.682,0.6216,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
101,0.284,1,0.208716987,1,1,1,1,1,0.2993,1,0.0,1,1,1,0.3919,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7417,0.7635,0.7579,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
102,0.3194,1,0.208716987,1,1,1,1,1,0.3477,1,0.0019,1,1,1,0.3949,0.0,1,1,1,1,1,1,0.0,0.0,0.0067,0.0237,1,1,1,1,1,1,1,1,0.6105,0.5632,0.5824,0.021,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
103,0.2822,1,0.208716987,1,1,1,1,1,0.3974,1,0.1181,1,1,1,0.4011,0.3469,1,1,1,1,1,1,0.5305,0.5227,0.5043,0.5274,1,1,1,1,1,1,1,1,0.7832,0.8519,0.8299,0.4236,0.2613,1,1,1,1,1,1,1,1,1,1,1,1,0.4329,0.2153,1,1
104,0.1581,1,0.208716987,1,1,1,1,1,0.5196,1,0.3051,1,1,1,0.578,0.519,1,1,1,1,1,1,0.8061,0.7965,0.783,0.7784,1,1,1,1,1,1,1,1,0.7534,0.901,0.8488,0.666,0.5342,1,1,1,1,1,1,1,1,1,1,1,1,0.6196,0.4684,1,1
105,0.1136,1,0.208716987,1,1,1,1,1,0.5901,1,0.4002,1,1,1,0.5725,0.6154,1,1,1,1,1,1,0.9556,0.9335,0.9152,0.9363,1,1,1,1,1,1,1,1,0.5948,0.7711,0.676,0.7805,0.6026,1,1,1,1,1,1,1,1,1,1,1,1,0.7172,0.5824,1,1
106,0.0855,1,0.208716987,1,1,1,1,1,0.6626,1,0.4892,1,1,1,0.5275,0.5926,1,1,1,1,1,1,0.9905,0.9684,0.9669,0.9764,1,1,1,1,1,1,1,1,0.7409,0.8615,0.8166,0.8034,0.6608,1,1,1,1,1,1,1,1,1,1,1,1,0.7546,0.6439,1,1
107,0.0894,1,0.208716987,1,1,1,1,1,0.6493,1,0.5349,1,1,1,0.4595,0.5828,1,1,1,1,1,1,0.9987,0.9922,0.9866,0.9899,1,1,1,1,1,1,1,1,0.5081,0.6445,0.5932,0.7987,0.6649,1,1,1,1,1,1,1,1,1,1,1,1,0.7717,0.6592,1,1
108,0.0835,1,0.208716987,1,1,1,1,1,0.6748,1,0.5617,1,1,1,0.4289,0.5862,1,1,1,1,1,1,1.0,1.0,0.996,0.9955,1,1,1,1,1,1,1,1,0.6546,0.856,0.8166,0.7662,0.6911,1,1,1,1,1,1,1,1,1,1,1,1,0.8164,0.6896,1,1
109,0.1293,1,0.208716987,1,1,1,1,1,0.711,1,0.5884,1,1,1,0.3568,0.5767,1,1,1,1,1,1,1.0,1.0,0.9985,0.9981,1,1,1,1,1,1,1,1,0.7052,0.8834,0.8533,0.7108,0.736,1,1,1,1,1,1,1,1,1,1,1,1,0.8044,0.6846,1,1
110,0.1589,1,0.208716987,1,1,1,1,1,0.6465,1,0.561,1,1,1,0.3086,0.5626,1,1,1,1,1,1,1.0,1.0,0.9926,0.995,1,1,1,1,1,1,1,1,0.7335,0.8331,0.8218,0.6801,0.7428,1,1,1,1,1,1,1,1,1,1,1,1,0.7447,0.6977,1,1
111,0.128,1,0.208716987,1,1,1,1,1,0.7125,1,0.4979,1,1,1,0.3239,0.4426,1,1,1,1,1,1,0.9654,0.9637,0.9496,0.9637,1,1,1,1,1,1,1,1,0.9066,1.0,0.9821,0.5746,0.6813,1,1,1,1,1,1,1,1,1,1,1,1,0.6416,0.6643,1,1
112,0.1327,1,0.208716987,1,1,1,1,1,0.6362,1,0.2932,1,1,1,0.3004,0.2568,1,1,1,1,1,1,0.7735,0.7728,0.7634,0.7879,1,1,1,1,1,1,1,1,0.8874,0.9831,0.968,0.3823,0.4705,1,1,1,1,1,1,1,1,1,1,1,1,0.411,0.4838,1,1
113,0.1167,1,0.208716987,1,1,1,1,1,0.654,1,0.0742,1,1,1,0.306,0.0732,1,1,1,1,1,1,0.4749,0.474,0.4602,0.5026,1,1,1,1,1,1,1,1,0.9853,1.0,1.0,0.097,0.1302,1,1,1,1,1,1,1,1,1,1,1,1,0.1339,0.1848,1,1
114,0.1746,1,0.208716987,1,1,1,1,1,0.6539,1,0.0,1,1,1,0.2765,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
115,0.3013,1,0.208716987,1,1,1,1,1,0.5053,1,0.0,1,1,1,0.2992,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
116,0.384,1,0.208716987,1,1,1,1,1,0.4773,1,0.0,1,1,1,0.348,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
117,0.3998,1,0.208716987,1,1,1,1,1,0.3882,1,0.0,1,1,1,0.3532,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
118,0.4141,1,0.208716987,1,1,1,1,1,0.4967,1,0.0,1,1,1,0.3692,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
119,0.4289,1,0.208716987,1,1,1,1,1,0.5561,1,0.0,1,1,1,0.4337,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8097,0.9343,0.8959,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
120,0.4266,1,0.208716987,1,1,1,1,1,0.5378,1,0.0,1,1,1,0.4051,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7778,0.897,0.848,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
121,0.3948,1,0.208716987,1,1,1,1,1,0.4332,1,0.0,1,1,1,0.4291,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8291,0.9551,0.9102,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
122,0.3845,1,0.208716987,1,1,1,1,1,0.4115,1,0.0,1,1,1,0.4976,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7156,0.8063,0.8082,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
123,0.4124,1,0.208716987,1,1,1,1,1,0.4036,1,0.0,1,1,1,0.5291,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6872,0.7744,0.7739,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
124,0.4047,1,0.208716987,1,1,1,1,1,0.3684,1,0.0,1,1,1,0.5953,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7298,0.8388,0.8221,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
125,0.3402,1,0.208716987,1,1,1,1,1,0.3248,1,0.0,1,1,1,0.6254,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.793,0.9722,0.9143,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
126,0.3913,1,0.208716987,1,1,1,1,1,0.2186,1,0.0004,1,1,1,0.6107,0.0,1,1,1,1,1,1,0.0,0.0008,0.0012,0.015,1,1,1,1,1,1,1,1,0.8248,0.9263,0.9093,0.0018,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
127,0.3485,1,0.208716987,1,1,1,1,1,0.2886,1,0.1129,1,1,1,0.5435,0.1337,1,1,1,1,1,1,0.4974,0.4675,0.4739,0.5253,1,1,1,1,1,1,1,1,0.9898,1.0,1.0,0.2756,0.194,1,1,1,1,1,1,1,1,1,1,1,1,0.2211,0.138,1,1
128,0.2397,1,0.208716987,1,1,1,1,1,0.528,1,0.2597,1,1,1,0.6709,0.418,1,1,1,1,1,1,0.773,0.7533,0.7592,0.7989,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.4956,0.3998,1,1,1,1,1,1,1,1,1,1,1,1,0.4987,0.3213,1,1
129,0.1889,1,0.208716987,1,1,1,1,1,0.6633,1,0.3991,1,1,1,0.7091,0.5039,1,1,1,1,1,1,0.9271,0.9082,0.9186,0.9597,1,1,1,1,1,1,1,1,0.9626,1.0,1.0,0.6327,0.5067,1,1,1,1,1,1,1,1,1,1,1,1,0.6138,0.4556,1,1
130,0.234,1,0.208716987,1,1,1,1,1,0.6867,1,0.4544,1,1,1,0.7103,0.5,1,1,1,1,1,1,0.97,0.9493,0.9392,0.9859,1,1,1,1,1,1,1,1,0.9469,0.9721,0.9662,0.7138,0.5775,1,1,1,1,1,1,1,1,1,1,1,1,0.6534,0.5363,1,1
131,0.3897,1,0.208716987,1,1,1,1,1,0.7667,1,0.4998,1,1,1,0.6237,0.5292,1,1,1,1,1,1,0.9921,0.9747,0.958,0.9886,1,1,1,1,1,1,1,1,0.9216,0.9698,0.9489,0.7552,0.7044,1,1,1,1,1,1,1,1,1,1,1,1,0.6878,0.6041,1,1
132,0.523,1,0.208716987,1,1,1,1,1,0.791,1,0.4913,1,1,1,0.5465,0.4742,1,1,1,1,1,1,0.9999,0.9971,0.9774,0.9937,1,1,1,1,1,1,1,1,0.8652,0.9054,0.9221,0.7161,0.6411,1,1,1,1,1,1,1,1,1,1,1,1,0.6803,0.6316,1,1
133,0.626,1,0.208869239,1,1,1,1,1,0.7059,1,0.4838,1,1,1,0.5189,0.5075,1,1,1,1,1,1,0.999,0.9899,0.978,0.9916,1,1,1,1,1,1,1,1,0.7579,0.9449,0.9131,0.6523,0.5806,1,1,1,1,1,1,1,1,1,1,1,1,0.6601,0.5714,1,1
134,0.7071,1,0.20902149,1,1,1,1,1,0.7493,1,0.4342,1,1,1,0.5504,0.466,1,1,1,1,1,1,0.9807,0.9769,0.9633,0.9876,1,1,1,1,1,1,1,1,0.9694,1.0,1.0,0.5884,0.4303,1,1,1,1,1,1,1,1,1,1,1,1,0.6098,0.5063,1,1
135,0.7343,1,0.209173741,1,1,1,1,1,0.7728,1,0.3066,1,1,1,0.492,0.3993,1,1,1,1,1,1,0.8415,0.8833,0.896,0.9453,1,1,1,1,1,1,1,1,0.8439,0.9469,0.9242,0.5015,0.3859,1,1,1,1,1,1,1,1,1,1,1,1,0.4968,0.3774,1,1
136,0.7662,1,0.209325993,1,1,1,1,1,0.7517,1,0.2034,1,1,1,0.4428,0.2638,1,1,1,1,1,1,0.6101,0.6221,0.568,0.7662,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.3313,0.2546,1,1,1,1,1,1,1,1,1,1,1,1,0.2631,0.2229,1,1
137,0.7324,1,0.209478244,1,1,1,1,1,0.6532,1,0.0187,1,1,1,0.5832,0.052,1,1,1,1,1,1,0.3239,0.3176,0.265,0.4403,1,1,1,1,1,1,1,1,0.9595,0.9231,0.948,0.0719,0.0095,1,1,1,1,1,1,1,1,1,1,1,1,0.0472,0.0846,1,1
138,0.7399,1,0.209630495,1,1,1,1,1,0.5963,1,0.0,1,1,1,0.4838,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8184,0.8058,0.7868,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
139,0.776,1,0.209782746,1,1,1,1,1,0.5246,1,0.0,1,1,1,0.5034,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8492,0.8469,0.8384,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
140,0.8154,1,0.209934998,1,1,1,1,1,0.4781,1,0.0,1,1,1,0.5397,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
141,0.7978,1,0.210087249,1,1,1,1,1,0.562,1,0.0,1,1,1,0.5931,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9615,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
142,0.813,1,0.2102395,1,1,1,1,1,0.5543,1,0.0,1,1,1,0.6438,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9333,0.9177,0.9259,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
143,0.8079,1,0.210391752,1,1,1,1,1,0.5451,1,0.0,1,1,1,0.6071,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8881,0.9017,0.8905,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
144,0.7862,1,0.210544003,1,1,1,1,1,0.5487,1,0.0,1,1,1,0.6951,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
145,0.7457,1,0.210696254,1,1,1,1,1,0.4909,1,0.0,1,1,1,0.6661,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9747,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
146,0.7423,1,0.210848506,1,1,1,1,1,0.4115,1,0.0,1,1,1,0.6426,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8324,0.8757,0.8751,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
147,0.7389,1,0.211000757,1,1,1,1,1,0.3199,1,0.0,1,1,1,0.5986,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.5882,0.5407,0.5885,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
148,0.7254,1,0.211153008,1,1,1,1,1,0.2851,1,0.0,1,1,1,0.4809,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3591,0.3504,0.3698,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
149,0.6699,1,0.21130526,1,1,1,1,1,0.4003,1,0.0,1,1,1,0.5137,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7793,0.8233,0.8263,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
150,0.6514,1,0.211457511,1,1,1,1,1,0.4333,1,0.0051,1,1,1,0.5755,0.0,1,1,1,1,1,1,0.0003,0.0006,0.0076,0.0506,1,1,1,1,1,1,1,1,0.6885,0.7713,0.7472,0.011,0.0001,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
151,0.5828,1,0.211609762,1,1,1,1,1,0.4002,1,0.1365,1,1,1,0.6178,0.3163,1,1,1,1,1,1,0.5076,0.493,0.4818,0.5317,1,1,1,1,1,1,1,1,0.9888,1.0,1.0,0.3018,0.2589,1,1,1,1,1,1,1,1,1,1,1,1,0.3064,0.1405,1,1
152,0.6236,1,0.211762014,1,1,1,1,1,0.5978,1,0.306,1,1,1,0.7619,0.4439,1,1,1,1,1,1,0.7309,0.7094,0.6903,0.7882,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.5432,0.5178,1,1,1,1,1,1,1,1,1,1,1,1,0.4966,0.4258,1,1
153,0.624,1,0.211914265,1,1,1,1,1,0.6987,1,0.4027,1,1,1,0.7313,0.4328,1,1,1,1,1,1,0.8574,0.8343,0.8303,0.9384,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.6321,0.5904,1,1,1,1,1,1,1,1,1,1,1,1,0.5454,0.5276,1,1
154,0.6368,1,0.212066516,1,1,1,1,1,0.7422,1,0.4906,1,1,1,0.6901,0.4837,1,1,1,1,1,1,0.9384,0.9024,0.8774,0.9719,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.7006,0.6244,1,1,1,1,1,1,1,1,1,1,1,1,0.6052,0.5542,1,1
155,0.7176,1,0.212218768,1,1,1,1,1,0.6924,1,0.511,1,1,1,0.6678,0.5095,1,1,1,1,1,1,0.9798,0.9443,0.9237,0.9818,1,1,1,1,1,1,1,1,0.9351,1.0,0.9864,0.7336,0.6816,1,1,1,1,1,1,1,1,1,1,1,1,0.6526,0.5658,1,1
156,0.7356,1,0.212371019,1,1,1,1,1,0.6616,1,0.5026,1,1,1,0.6101,0.3845,1,1,1,1,1,1,0.9995,0.992,0.9528,0.9841,1,1,1,1,1,1,1,1,0.942,1.0,1.0,0.7552,0.667,1,1,1,1,1,1,1,1,1,1,1,1,0.619,0.5592,1,1
157,0.7728,1,0.21252327,1,1,1,1,1,0.6743,1,0.4906,1,1,1,0.5797,0.3662,1,1,1,1,1,1,0.9978,0.9883,0.96,0.9823,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.6938,0.6856,1,1,1,1,1,1,1,1,1,1,1,1,0.5953,0.5408,1,1
158,0.7991,1,0.212675522,1,1,1,1,1,0.7325,1,0.4222,1,1,1,0.6627,0.3145,1,1,1,1,1,1,0.9956,0.984,0.9619,0.9789,1,1,1,1,1,1,1,1,0.8202,0.9216,0.879,0.5993,0.6549,1,1,1,1,1,1,1,1,1,1,1,1,0.5505,0.5039,1,1
159,0.7839,1,0.212827773,1,1,1,1,1,0.7605,1,0.3478,1,1,1,0.6709,0.4643,1,1,1,1,1,1,0.9387,0.933,0.9226,0.9492,1,1,1,1,1,1,1,1,0.8803,0.9837,0.9728,0.3768,0.4866,1,1,1,1,1,1,1,1,1,1,1,1,0.5074,0.4482,1,1
160,0.8159,1,0.212980024,1,1,1,1,1,0.7663,1,0.267,1,1,1,0.6738,0.3468,1,1,1,1,1,1,0.7484,0.7301,0.7141,0.7745,1,1,1,1,1,1,1,1,0.9444,1.0,1.0,0.2099,0.3141,1,1,1,1,1,1,1,1,1,1,1,1,0.3272,0.3373,1,1
161,0.8258,1,0.213132275,1,1,1,1,1,0.6928,1,0.0556,1,1,1,0.7352,0.1442,1,1,1,1,1,1,0.459,0.4537,0.4171,0.4956,1,1,1,1,1,1,1,1,0.9568,1.0,0.9976,0.0194,0.1168,1,1,1,1,1,1,1,1,1,1,1,1,0.1591,0.1224,1,1
162,0.7987,1,0.213284527,1,1,1,1,1,0.6699,1,0.0,1,1,1,0.7368,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
163,0.8071,1,0.213436778,1,1,1,1,1,0.6276,1,0.0,1,1,1,0.7338,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
